score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
442,1682,253795,253795,0.5627870259290715,广东省,2024,物理类,450961,442
441,1768,255563,255563,0.566707542337364,广东省,2024,物理类,450961,442
440,1787,257350,257350,0.5706701909921257,广东省,2024,物理类,450961,442
439,1728,259078,259078,0.5745020079341673,广东省,2024,物理类,450961,442
438,1703,260781,260781,0.578278387709802,广东省,2024,物理类,450961,442
437,1704,262485,262485,0.5820569849720929,广东省,2024,物理类,450961,442
436,1735,264220,264220,0.5859043243207284,广东省,2024,物理类,450961,442
435,1726,265946,265946,0.5897317062894574,广东省,2024,物理类,450961,442
434,1677,267623,267623,0.593450431412029,广东省,2024,物理类,450961,442
433,1641,269264,269264,0.5970893270149746,广东省,2024,物理类,450961,442
432,1680,270944,270944,0.6008147045975151,广东省,2024,物理类,450961,442
431,1639,272583,272583,0.6044491652271482,广东省,2024,物理类,450961,442
430,1611,274194,274194,0.6080215362304058,广东省,2024,物理类,450961,442
429,1639,275833,275833,0.6116559968600389,广东省,2024,物理类,450961,442
428,1633,277466,277466,0.6152771525697344,广东省,2024,物理类,450961,442
427,1544,279010,279010,0.6187009519670216,广东省,2024,物理类,450961,442
426,1622,280632,280632,0.6222977153234981,广东省,2024,物理类,450961,442
425,1612,282244,282244,0.6258723038134119,广东省,2024,物理类,450961,442
424,1570,283814,283814,0.629353757863762,广东省,2024,物理类,450961,442
423,1637,285451,285451,0.6329837835200827,广东省,2024,物理类,450961,442
422,1646,287097,287097,0.6366337665563098,广东省,2024,物理类,450961,442
421,1635,288732,288732,0.6402593572393178,广东省,2024,物理类,450961,442
420,1560,290292,290292,0.6437186364231053,广东省,2024,物理类,450961,442
419,1556,291848,291848,0.6471690456602678,广东省,2024,物理类,450961,442
418,1583,293431,293431,0.6506793270371496,广东省,2024,物理类,450961,442
417,1559,294990,294990,0.6541363887342808,广东省,2024,物理类,450961,442
416,1507,296497,296497,0.6574781411252858,广东省,2024,物理类,450961,442
415,1520,298017,298017,0.6608487208428223,广东省,2024,物理类,450961,442
414,1471,299488,299488,0.6641106437142015,广东省,2024,物理类,450961,442
413,1503,300991,300991,0.6674435261585814,广东省,2024,物理类,450961,442
412,1479,302470,302470,0.6707231889232107,广东省,2024,物理类,450961,442
411,1467,303937,303937,0.6739762418479647,广东省,2024,物理类,450961,442
410,1438,305375,305375,0.6771649876596868,广东省,2024,物理类,450961,442
409,1506,306881,306881,0.6805045225640355,广东省,2024,物理类,450961,442
408,1500,308381,308381,0.6838307525484465,广东省,2024,物理类,450961,442
407,1361,309742,309742,0.6868487518876355,广东省,2024,物理类,450961,442
406,1403,311145,311145,0.689959885666388,广东省,2024,物理类,450961,442
405,1416,312561,312561,0.693099846771672,广东省,2024,物理类,450961,442
404,1427,313988,313988,0.6962642002301751,广东省,2024,物理类,450961,442
403,1399,315387,315387,0.6993664640623025,广东省,2024,物理类,450961,442
402,1427,316814,316814,0.7025308175208056,广东省,2024,物理类,450961,442
401,1396,318210,318210,0.7056264288929641,广东省,2024,物理类,450961,442
400,1412,319622,319622,0.7087575200516231,广东省,2024,物理类,450961,442
399,1466,321088,321088,0.7120083554897209,广东省,2024,物理类,450961,442
398,1348,322436,322436,0.7149975275023782,广东省,2024,物理类,450961,442
397,1369,323805,323805,0.7180332667348174,广东省,2024,物理类,450961,442
396,1355,325160,325160,0.7210379611540687,广东省,2024,物理类,450961,442
395,1322,326482,326482,0.723969478513663,广东省,2024,物理类,450961,442
394,1289,327771,327771,0.7268278188136003,广东省,2024,物理类,450961,442
393,1269,329040,329040,0.729641809380412,广东省,2024,物理类,450961,442
392,1264,330304,330304,0.7324447125139425,广东省,2024,物理类,450961,442
391,1203,331507,331507,0.7351123489614402,广东省,2024,物理类,450961,442
390,1255,332762,332762,0.7378952947150641,广东省,2024,物理类,450961,442
389,1206,333968,333968,0.7405695836225306,广东省,2024,物理类,450961,442
388,1262,335230,335230,0.7433680517827485,广东省,2024,物理类,450961,442
387,1286,336516,336516,0.7462197396227168,广东省,2024,物理类,450961,442
386,1296,337812,337812,0.7490936023292479,广东省,2024,物理类,450961,442
385,1187,338999,338999,0.7517257589902453,广东省,2024,物理类,450961,442
384,1214,340213,340213,0.7544177877909619,广东省,2024,物理类,450961,442
383,1209,341422,341422,0.7570987291583973,广东省,2024,物理类,450961,442
382,1168,342590,342590,0.7596887535729254,广东省,2024,物理类,450961,442
381,1200,343790,343790,0.7623497375604542,广东省,2024,物理类,450961,442
380,1142,344932,344932,0.7648821073219192,广东省,2024,物理类,450961,442
379,1092,346024,346024,0.7673036027505704,广东省,2024,物理类,450961,442
