score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
493,648,43768,43768,0.16269180444867373,广东省,2024,历史类,269024,428
492,669,44437,44437,0.16517857142857142,广东省,2024,历史类,269024,428
491,674,45111,45111,0.16768392411086,广东省,2024,历史类,269024,428
490,722,45833,45833,0.17036769953610087,广东省,2024,历史类,269024,428
489,721,46554,46554,0.17304775782086357,广东省,2024,历史类,269024,428
488,682,47236,47236,0.1755828476269775,广东省,2024,历史类,269024,428
487,688,47924,47924,0.1781402402759605,广东省,2024,历史类,269024,428
486,718,48642,48642,0.1808091471392887,广东省,2024,历史类,269024,428
485,658,49300,49300,0.18325502557392648,广东省,2024,历史类,269024,428
484,729,50029,50029,0.18596482098251457,广东省,2024,历史类,269024,428
483,749,50778,50778,0.18874895920066612,广东省,2024,历史类,269024,428
482,692,51470,51470,0.1913212204115618,广东省,2024,历史类,269024,428
481,703,52173,52173,0.1939343701677174,广东省,2024,历史类,269024,428
480,750,52923,52923,0.1967222255263471,广东省,2024,历史类,269024,428
479,807,53730,53730,0.19972195789223265,广东省,2024,历史类,269024,428
478,735,54465,54465,0.20245405614368978,广东省,2024,历史类,269024,428
477,739,55204,55204,0.20520102295705958,广东省,2024,历史类,269024,428
476,730,55934,55934,0.20791453550612585,广东省,2024,历史类,269024,428
475,767,56701,56701,0.2107655822528845,广东省,2024,历史类,269024,428
474,746,57447,57447,0.21353856904960153,广东省,2024,历史类,269024,428
473,722,58169,58169,0.2162223444748424,广东省,2024,历史类,269024,428
472,696,58865,58865,0.21880947424765076,广东省,2024,历史类,269024,428
471,759,59624,59624,0.22163078387058405,广东省,2024,历史类,269024,428
470,752,60376,60376,0.2244260735101701,广东省,2024,历史类,269024,428
469,762,61138,61138,0.22725853455453787,广东省,2024,历史类,269024,428
468,757,61895,61895,0.2300724098965148,广东省,2024,历史类,269024,428
467,761,62656,62656,0.23290115380040444,广东省,2024,历史类,269024,428
466,809,63465,63465,0.23590832044724636,广东省,2024,历史类,269024,428
465,739,64204,64204,0.23865528726061616,广东省,2024,历史类,269024,428
464,828,65032,65032,0.24173307957654336,广东省,2024,历史类,269024,428
463,795,65827,65827,0.24468820625669085,广东省,2024,历史类,269024,428
462,809,66636,66636,0.24769537290353277,广东省,2024,历史类,269024,428
461,723,67359,67359,0.2503828654692518,广东省,2024,历史类,269024,428
460,897,68256,68256,0.25371714047817295,广东省,2024,历史类,269024,428
