school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
10459,"考
郑州大学",201,广东省,2024,本科批,历史类,9,9,580,6370
10460,河南理工大学,201,广东省,2024,本科批,历史类,3,3,502,37528
10460,河南理工大学,202,广东省,2024,本科批,历史类,7,7,507,34729
10462,"育
郑州轻工业大学",201,广东省,2024,本科批,历史类,15,15,510,33148
10463,河南工业大学,201,广东省,2024,本科批,历史类,2,2,524,25598
10463,河南工业大学,202,广东省,2024,本科批,历史类,11,11,516,29602
10464,"教
河南科技大学",201,广东省,2024,本科批,历史类,4,4,514,30699
10465,中原工学院,201,广东省,2024,本科批,历史类,2,2,509,33254
10466,河南农业大学,201,广东省,2024,本科批,历史类,7,7,503,37159
10466,"省
河南农业大学",202,广东省,2024,本科批,历史类,11,11,505,36006
10467,河南科技学院,201,广东省,2024,本科批,历史类,4,4,493,43660
10475,河南大学,201,广东省,2024,本科批,历史类,36,36,532,21826
10475,河南大学,202,广东省,2024,本科批,历史类,14,14,533,21463
10475,河南大学,204,广东省,2024,本科批,历史类,6,6,559,11765
10476,河南师范大学,201,广东省,2024,本科批,历史类,10,10,537,19707
10476,河南师范大学,"教
202",广东省,2024,本科批,历史类,20,20,535,20619
10478,周口师范学院,201,广东省,2024,本科批,历史类,7,7,493,43292
10481,南阳师范学院,201,广东省,2024,本科批,历史类,3,3,496,41540
10481,"省
南阳师范学院",202,广东省,2024,本科批,历史类,12,12,494,42670
10481,南阳师范学院(中外合作办学),203,广东省,2024,本科批,历史类,4,4,471,59025
10482,"东
洛阳师范学院",201,广东省,2024,本科批,历史类,18,18,492,43997
10483,商丘师范学院,201,广东省,2024,本科批,历史类,8,8,493,43385
10484,河南财经政法大学,201,广东省,2024,本科批,历史类,5,5,539,18684
10485,"广
郑州航空工业管理学院",201,广东省,2024,本科批,历史类,4,4,502,37591
10486,武汉大学,201,广东省,2024,本科批,历史类,45,45,631,545
10487,华中科技大学,202,广东省,2024,本科批,历史类,25,25,609,2003
10488,武汉科技大学,201,广东省,2024,本科批,历史类,6,6,532,21970
10488,武汉科技大学,202,广东省,2024,本科批,历史类,21,21,531,22379
10489,长江大学,201,广东省,2024,本科批,历史类,2,2,529,23258
10491,中国地质大学(武汉),201,广东省,2024,本科批,历史类,21,21,576,7082
10491,中国地质大学(武汉),203,广东省,2024,本科批,历史类,2,2,584,5430
10495,武汉纺织大学,201,广东省,2024,本科批,历史类,2,2,521,26895
10496,武汉轻工大学,201,广东省,2024,本科批,历史类,2,2,532,21948
10497,武汉理工大学,201,广东省,2024,本科批,历史类,32,32,577,6859
10497,武汉理工大学(中外合作办学),202,广东省,2024,本科批,历史类,2,2,579,6437
10497,武汉理工大学,203,广东省,2024,本科批,历史类,4,4,585,5349
10500,湖北工业大学,202,广东省,2024,本科批,历史类,26,26,520,27700
10504,华中农业大学,201,广东省,2024,本科批,历史类,3,3,578,6626
10504,华中农业大学,202,广东省,2024,本科批,历史类,8,8,575,7447
10507,湖北中医药大学,201,广东省,2024,本科批,历史类,2,2,517,29026
10507,湖北中医药大学,202,广东省,2024,本科批,历史类,4,4,517,28921
10507,湖北中医药大学,203,广东省,2024,本科批,历史类,2,2,497,40888
10511,华中师范大学,202,广东省,2024,本科批,历史类,31,31,596,3507
10511,华中师范大学,203,广东省,2024,本科批,历史类,5,5,606,2345
10512,湖北大学,201,广东省,2024,本科批,历史类,9,9,544,16928
10512,湖北大学,"院
202",广东省,2024,本科批,历史类,38,38,537,19579
10512,湖北大学(中外合作办学),203,广东省,2024,本科批,历史类,8,8,518,28695
10513,湖北师范大学,201,广东省,2024,本科批,历史类,4,4,533,21438
10519,"试
湖北文理学院",201,广东省,2024,本科批,历史类,3,3,512,31797
10519,湖北文理学院,202,广东省,2024,本科批,历史类,5,5,516,29562
10520,中南财经政法大学,201,广东省,2024,本科批,历史类,8,8,590,4522
10520,"考
中南财经政法大学",202,广东省,2024,本科批,历史类,2,2,589,4534
10520,中南财经政法大学,203,广东省,2024,本科批,历史类,2,2,594,3752
10520,中南财经政法大学,204,广东省,2024,本科批,历史类,87,87,593,3982
10520,"育
中南财经政法大学(中外合作办学)",205,广东省,2024,本科批,历史类,7,7,531,22291
10522,武汉体育学院,201,广东省,2024,本科批,历史类,2,2,508,33948
10522,武汉体育学院,202,广东省,2024,本科批,历史类,11,11,509,33570
10523,"教
湖北美术学院",201,广东省,2024,本科批,历史类,1,1,503,36991
10524,中南民族大学,201,广东省,2024,本科批,历史类,8,8,547,15707
10524,中南民族大学,202,广东省,2024,本科批,历史类,2,2,550,14436
10528,"省
湖北工程学院",201,广东省,2024,本科批,历史类,1,1,501,38591
10530,湘潭大学,202,广东省,2024,本科批,历史类,30,30,563,10329
10531,吉首大学,202,广东省,2024,本科批,历史类,12,12,517,28953
10532,湖南大学,201,广东省,2024,本科批,历史类,2,2,598,3280
10533,中南大学,201,广东省,2024,本科批,历史类,31,31,606,2311
10534,湖南科技大学,201,广东省,2024,本科批,历史类,4,4,530,22668
10534,湖南科技大学,"教
202",广东省,2024,本科批,历史类,4,4,525,25281
10534,湖南科技大学,203,广东省,2024,本科批,历史类,45,45,526,24640
10534,湖南科技大学,204,广东省,2024,本科批,历史类,1,1,545,16398
10534,"省
湖南科技大学",205,广东省,2024,本科批,历史类,3,3,549,14812
10536,长沙理工大学,201,广东省,2024,本科批,历史类,25,25,530,22585
10536,"东
长沙理工大学",202,广东省,2024,本科批,历史类,7,7,545,16410
10537,湖南农业大学,201,广东省,2024,本科批,历史类,6,6,529,23201
10537,湖南农业大学,202,广东省,2024,本科批,历史类,38,38,526,24492
10537,"广
湖南农业大学(中外合作办学)",203,广东省,2024,本科批,历史类,10,10,500,38875
10537,湖南农业大学,204,广东省,2024,本科批,历史类,3,3,541,17845
10537,湖南农业大学,219,广东省,2024,本科批,历史类,2,2,529,22952
10538,中南林业科技大学,201,广东省,2024,本科批,历史类,5,5,526,24761
10538,中南林业科技大学,202,广东省,2024,本科批,历史类,2,2,531,22434
10538,中南林业科技大学,203,广东省,2024,本科批,历史类,32,32,524,25667
10542,湖南师范大学,201,广东省,2024,本科批,历史类,53,53,573,7773
10542,湖南师范大学,202,广东省,2024,本科批,历史类,4,4,578,6821
10542,湖南师范大学,203,广东省,2024,本科批,历史类,2,2,583,5662
10543,湖南理工学院,201,广东省,2024,本科批,历史类,5,5,509,33431
10545,湘南学院,201,广东省,2024,本科批,历史类,4,4,495,42168
10546,衡阳师范学院,201,广东省,2024,本科批,历史类,4,4,500,39214
10546,衡阳师范学院,202,广东省,2024,本科批,历史类,12,12,498,40294
10546,衡阳师范学院,203,广东省,2024,本科批,历史类,2,2,496,41711
10547,邵阳学院,201,广东省,2024,本科批,历史类,2,2,495,42124
10547,邵阳学院,202,广东省,2024,本科批,历史类,6,6,498,39971
10547,邵阳学院,203,广东省,2024,本科批,历史类,4,4,493,43374
10548,怀化学院,201,广东省,2024,本科批,历史类,4,4,495,42110
10548,怀化学院,202,广东省,2024,本科批,历史类,2,2,498,40400
10549,湖南文理学院,201,广东省,2024,本科批,历史类,2,2,500,39267
10549,湖南文理学院,202,广东省,2024,本科批,历史类,12,12,499,39328
10551,湖南科技学院,201,广东省,2024,本科批,历史类,3,3,501,38543
10551,湖南科技学院,"院
202",广东省,2024,本科批,历史类,6,6,496,41685
10553,湖南人文科技学院,201,广东省,2024,本科批,历史类,5,5,495,41977
10553,湖南人文科技学院(中外合作办学),202,广东省,2024,本科批,历史类,3,3,488,46645
10553,"试
湖南人文科技学院",203,广东省,2024,本科批,历史类,5,5,499,39486
10554,湖南工商大学,201,广东省,2024,本科批,历史类,1,1,531,22226
10554,湖南工商大学,202,广东省,2024,本科批,历史类,3,3,533,21562
10555,"考
南华大学",201,广东省,2024,本科批,历史类,18,18,530,22468
10558,中山大学,201,广东省,2024,本科批,历史类,156,156,618,1203
10558,中山大学,202,广东省,2024,本科批,历史类,52,52,617,1326
10558,"育
中山大学",216,广东省,2024,本科批,历史类,175,175,615,1439
10558,中山大学,217,广东省,2024,本科批,历史类,206,206,620,1073
10559,暨南大学,201,广东省,2024,本科批,历史类,184,184,582,5912
10559,"教
暨南大学",202,广东省,2024,本科批,历史类,8,8,596,3525
10559,暨南大学(艺术类),216,广东省,2024,本科批,历史类,5,5,580,6226
10559,暨南大学,217,广东省,2024,本科批,历史类,279,279,587,5012
10559,"省
暨南大学",218,广东省,2024,本科批,历史类,53,53,593,3984
10560,汕头大学,201,广东省,2024,本科批,历史类,282,282,542,17624
10560,汕头大学(地方专项),203,广东省,2024,本科批,历史类,29,29,531,22194
10560,汕头大学(地方专项),204,广东省,2024,本科批,历史类,30,30,516,29425
10564,华南农业大学,201,广东省,2024,本科批,历史类,82,82,567,9437
10564,华南农业大学,202,广东省,2024,本科批,历史类,384,384,557,12206
10564,华南农业大学,"教
203",广东省,2024,本科批,历史类,907,907,551,14376
10564,华南农业大学,205,广东省,2024,本科批,历史类,452,452,546,15923
10564,华南农业大学,206,广东省,2024,本科批,历史类,5,5,563,10300
10564,"省
华南农业大学",207,广东省,2024,本科批,历史类,132,132,547,15720
10564,华南农业大学,208,广东省,2024,本科批,历史类,5,5,551,14390
10564,"东
华南农业大学(国际班)",209,广东省,2024,本科批,历史类,210,210,512,31824
10566,广东海洋大学,226,广东省,2024,本科批,历史类,615,615,513,31267
10566,广东海洋大学,227,广东省,2024,本科批,历史类,648,648,513,31024
10566,"广
广东海洋大学",228,广东省,2024,本科批,历史类,51,51,515,30038
10566,广东海洋大学(地方专项),229,广东省,2024,本科批,历史类,28,19,509,33402
10566,广东海洋大学,230,广东省,2024,本科批,历史类,78,78,513,31100
10570,广州医科大学,203,广东省,2024,本科批,历史类,42,42,441,83666
10570,广州医科大学,204,广东省,2024,本科批,历史类,180,180,539,18982
10570,广州医科大学(地方专项),206,广东省,2024,本科批,历史类,5,2,518,28705
10570,广州医科大学(地方专项),207,广东省,2024,本科批,历史类,5,5,530,22608
10571,广东医科大学,206,广东省,2024,本科批,历史类,40,40,451,75514
10571,广东医科大学,207,广东省,2024,本科批,历史类,237,237,509,33485
10572,广州中医药大学,209,广东省,2024,本科批,历史类,67,67,537,19740
10573,广东药科大学,208,广东省,2024,本科批,历史类,548,548,499,39551
10573,广东药科大学,209,广东省,2024,本科批,历史类,20,20,477,54870
10574,华南师范大学,201,广东省,2024,本科批,历史类,546,546,587,4950
10574,华南师范大学,202,广东省,2024,本科批,历史类,21,21,595,3707
10574,华南师范大学,203,广东省,2024,本科批,历史类,82,82,593,3948
10574,华南师范大学,204,广东省,2024,本科批,历史类,122,122,575,7345
10574,华南师范大学,205,广东省,2024,本科批,历史类,335,335,574,7615
10574,华南师范大学,206,广东省,2024,本科批,历史类,15,15,586,5068
10574,华南师范大学,207,广东省,2024,本科批,历史类,72,72,585,5333
10574,华南师范大学(地方专项),208,广东省,2024,本科批,历史类,20,20,535,20325
10574,华南师范大学(地方专项),209,广东省,2024,本科批,历史类,5,5,560,11222
10574,华南师范大学(地方专项),210,广东省,2024,本科批,历史类,20,20,544,16707
10574,华南师范大学(地方专项),"院
211",广东省,2024,本科批,历史类,20,20,573,7880
10574,华南师范大学(地方专项),212,广东省,2024,本科批,历史类,20,20,583,5778
10574,华南师范大学(地方专项),213,广东省,2024,本科批,历史类,5,5,572,8073
10574,"试
华南师范大学(联合培养)",214,广东省,2024,本科批,历史类,20,20,569,8958
10574,华南师范大学(中外合作办学),215,广东省,2024,本科批,历史类,30,30,570,8726
10576,韶关学院,201,广东省,2024,本科批,历史类,352,352,499,39556
10576,"考
韶关学院",202,广东省,2024,本科批,历史类,224,224,498,40203
10576,韶关学院,203,广东省,2024,本科批,历史类,85,85,497,40570
10576,韶关学院(学分互认),204,广东省,2024,本科批,历史类,30,30,493,43701
10576,"育
韶关学院(学分互认)",206,广东省,2024,本科批,历史类,15,15,496,41809
10576,韶关学院,207,广东省,2024,本科批,历史类,81,81,498,40001
10576,韶关学院,211,广东省,2024,本科批,历史类,55,55,509,33555
10576,"教
韶关学院",212,广东省,2024,本科批,历史类,45,45,498,39953
10576,韶关学院,244,广东省,2024,本科批,历史类,30,30,496,41833
10576,韶关学院,245,广东省,2024,本科批,历史类,208,208,496,41270
10576,"省
韶关学院",248,广东省,2024,本科批,历史类,10,10,496,41418
10577,惠州学院,201,广东省,2024,本科批,历史类,73,73,525,25200
10577,惠州学院,203,广东省,2024,本科批,历史类,25,25,519,27867
10577,惠州学院,204,广东省,2024,本科批,历史类,178,178,528,23757
10577,惠州学院,206,广东省,2024,本科批,历史类,88,88,520,27530
10577,惠州学院,207,广东省,2024,本科批,历史类,23,23,505,35903
10577,惠州学院,"教
208",广东省,2024,本科批,历史类,50,50,512,31857
10577,惠州学院,209,广东省,2024,本科批,历史类,30,30,499,39320
10577,惠州学院,210,广东省,2024,本科批,历史类,131,131,516,29797
10577,"省
惠州学院",211,广东省,2024,本科批,历史类,217,217,504,36281
10577,惠州学院,212,广东省,2024,本科批,历史类,21,21,499,39284
10577,"东
惠州学院",213,广东省,2024,本科批,历史类,30,30,500,39010
10577,惠州学院,214,广东省,2024,本科批,历史类,10,10,500,38693
10577,惠州学院(中外合作办学),215,广东省,2024,本科批,历史类,60,57,431,93124
10578,"广
韩山师范学院",220,广东省,2024,本科批,历史类,48,48,513,31289
10578,韩山师范学院,221,广东省,2024,本科批,历史类,40,40,505,35647
10578,韩山师范学院,222,广东省,2024,本科批,历史类,493,493,503,37157
10578,韩山师范学院,223,广东省,2024,本科批,历史类,304,304,497,40737
10578,韩山师范学院,224,广东省,2024,本科批,历史类,305,305,496,41463
10578,韩山师范学院(协同培养),225,广东省,2024,本科批,历史类,25,25,496,41758
10578,韩山师范学院(中外合作办学),226,广东省,2024,本科批,历史类,45,45,480,52807
10579,岭南师范学院,201,广东省,2024,本科批,历史类,132,132,520,27691
10579,岭南师范学院,202,广东省,2024,本科批,历史类,173,173,510,32979
10579,岭南师范学院,204,广东省,2024,本科批,历史类,383,383,508,33964
10579,岭南师范学院,206,广东省,2024,本科批,历史类,25,25,500,38968
10580,肇庆学院,201,广东省,2024,本科批,历史类,132,132,499,39478
10580,肇庆学院,202,广东省,2024,本科批,历史类,163,163,505,35859
10580,肇庆学院,203,广东省,2024,本科批,历史类,55,55,500,38950
10580,肇庆学院,204,广东省,2024,本科批,历史类,538,538,507,34781
10580,肇庆学院,205,广东省,2024,本科批,历史类,42,42,501,38574
10580,肇庆学院,206,广东省,2024,本科批,历史类,109,109,511,32381
10580,肇庆学院,207,广东省,2024,本科批,历史类,40,40,506,35022
10582,嘉应学院,216,广东省,2024,本科批,历史类,75,75,500,38914
10582,嘉应学院,217,广东省,2024,本科批,历史类,44,44,497,40729
10582,嘉应学院,218,广东省,2024,本科批,历史类,83,83,504,36153
10582,嘉应学院,219,广东省,2024,本科批,历史类,145,145,493,43174
10582,嘉应学院,"院
220",广东省,2024,本科批,历史类,531,531,494,43034
10582,嘉应学院,221,广东省,2024,本科批,历史类,344,344,494,42567
10582,嘉应学院,222,广东省,2024,本科批,历史类,45,45,497,40890
10582,"试
嘉应学院(联合培养)",223,广东省,2024,本科批,历史类,15,15,485,48926
10582,嘉应学院(联合培养),224,广东省,2024,本科批,历史类,15,15,485,49173
10585,广州体育学院,201,广东省,2024,本科批,历史类,18,18,503,37230
10586,"考
广州美术学院",215,广东省,2024,本科批,历史类,96,96,508,34055
10587,星海音乐学院,202,广东省,2024,本科批,历史类,16,16,519,28228
10588,广东技术师范大学,243,广东省,2024,本科批,历史类,61,61,552,13882
10588,"育
广东技术师范大学",244,广东省,2024,本科批,历史类,45,45,545,16322
10588,广东技术师范大学(地方专项),245,广东省,2024,本科批,历史类,10,10,543,17184
10588,广东技术师范大学(地方专项),246,广东省,2024,本科批,历史类,10,10,531,22050
10588,"教
广东技术师范大学",247,广东省,2024,本科批,历史类,12,12,532,21934
10588,广东技术师范大学,248,广东省,2024,本科批,历史类,8,8,530,22887
10588,广东技术师范大学,249,广东省,2024,本科批,历史类,48,48,534,20824
10588,"省
广东技术师范大学",250,广东省,2024,本科批,历史类,50,50,508,34010
10588,广东技术师范大学,251,广东省,2024,本科批,历史类,17,17,550,14769
10588,广东技术师范大学,253,广东省,2024,本科批,历史类,147,147,529,23234
10588,广东技术师范大学,254,广东省,2024,本科批,历史类,77,77,538,19414
10588,广东技术师范大学(国际班),256,广东省,2024,本科批,历史类,50,50,490,45482
10588,广东技术师范大学(国际班),257,广东省,2024,本科批,历史类,48,48,490,45365
10588,广东技术师范大学(少数民族班),"教
258",广东省,2024,本科批,历史类,6,6,403,120230
10588,广东技术师范大学(少数民族班),259,广东省,2024,本科批,历史类,8,8,405,117907
10588,广东技术师范大学(少数民族班),260,广东省,2024,本科批,历史类,30,30,432,91634
10588,"省
广东技术师范大学(少数民族班)",261,广东省,2024,本科批,历史类,8,8,450,75910
10588,广东技术师范大学(少数民族班),262,广东省,2024,本科批,历史类,16,16,426,98029
10588,"东
广东技术师范大学(少数民族班)",263,广东省,2024,本科批,历史类,36,36,403,119592
10588,广东技术师范大学(少数民族班),264,广东省,2024,本科批,历史类,9,9,458,69318
10588,广东技术师范大学(少数民族班),265,广东省,2024,本科批,历史类,32,32,398,124822
10589,"广
海南大学",201,广东省,2024,本科批,历史类,2,2,572,8216
10589,海南大学,202,广东省,2024,本科批,历史类,6,6,573,7896
10589,海南大学,203,广东省,2024,本科批,历史类,12,12,568,9071
10589,海南大学(中外合作办学),204,广东省,2024,本科批,历史类,18,18,517,29219
10589,海南大学(中外合作办学),205,广东省,2024,本科批,历史类,3,3,516,29762
10589,海南大学,206,广东省,2024,本科批,历史类,4,4,570,8620
10590,深圳大学,201,广东省,2024,本科批,历史类,141,141,580,6250
10590,深圳大学,202,广东省,2024,本科批,历史类,432,432,576,7247
10590,深圳大学,203,广东省,2024,本科批,历史类,20,20,575,7358
10590,深圳大学,205,广东省,2024,本科批,历史类,29,29,574,7579
10590,深圳大学,207,广东省,2024,本科批,历史类,125,125,578,6815
10590,深圳大学,208,广东省,2024,本科批,历史类,207,207,588,4763
10590,深圳大学(地方专项),211,广东省,2024,本科批,历史类,65,65,557,12098
10592,广东财经大学,201,广东省,2024,本科批,历史类,325,325,537,19587
10592,广东财经大学,203,广东省,2024,本科批,历史类,677,677,534,20940
10592,广东财经大学,205,广东省,2024,本科批,历史类,154,154,558,11817
10592,广东财经大学,207,广东省,2024,本科批,历史类,250,250,539,18850
10592,广东财经大学,209,广东省,2024,本科批,历史类,100,100,535,20623
10592,广东财经大学,211,广东省,2024,本科批,历史类,50,50,533,21332
10592,广东财经大学(联合培养),215,广东省,2024,本科批,历史类,100,100,512,31699
10595,桂林电子科技大学(本科预科班),206,广东省,2024,本科批,历史类,2,2,425,99033
10596,桂林理工大学,201,广东省,2024,本科批,历史类,3,3,511,32517
10596,桂林理工大学,"院
202",广东省,2024,本科批,历史类,2,2,507,34658
10596,桂林理工大学,203,广东省,2024,本科批,历史类,5,5,498,40347
10599,右江民族医学院,201,广东省,2024,本科批,历史类,1,1,494,42791
10599,"试
右江民族医学院",202,广东省,2024,本科批,历史类,1,1,510,32687
10602,广西师范大学,201,广东省,2024,本科批,历史类,21,21,518,28468
10602,广西师范大学,202,广东省,2024,本科批,历史类,2,2,574,7559
10602,"考
广西师范大学(联合培养)",203,广东省,2024,本科批,历史类,4,4,503,37002
10602,广西师范大学,204,广东省,2024,本科批,历史类,4,4,559,11741
10603,南宁师范大学,201,广东省,2024,本科批,历史类,10,10,521,27069
10603,"育
南宁师范大学",202,广东省,2024,本科批,历史类,4,4,527,23955
10606,玉林师范学院,201,广东省,2024,本科批,历史类,18,18,495,42134
10606,玉林师范学院,202,广东省,2024,本科批,历史类,6,6,494,43099
10606,"教
玉林师范学院",203,广东省,2024,本科批,历史类,41,41,496,41412
10606,玉林师范学院,204,广东省,2024,本科批,历史类,6,6,496,41723
10607,广西艺术学院,201,广东省,2024,本科批,历史类,26,26,492,44239
10607,"省
广西艺术学院",202,广东省,2024,本科批,历史类,3,3,495,42018
10608,广西民族大学,201,广东省,2024,本科批,历史类,5,5,519,27824
10608,广西民族大学(联合培养),203,广东省,2024,本科批,历史类,2,2,497,40978
10608,广西民族大学,216,广东省,2024,本科批,历史类,7,7,505,35856
10610,四川大学,208,广东省,2024,本科批,历史类,3,3,590,4389
10611,重庆大学,201,广东省,2024,本科批,历史类,6,6,608,2086
10611,重庆大学,"教
202",广东省,2024,本科批,历史类,2,2,606,2357
10611,重庆大学(艺术类),211,广东省,2024,本科批,历史类,8,8,576,7173
10613,西南交通大学,201,广东省,2024,本科批,历史类,11,11,582,5916
10613,"省
西南交通大学",202,广东省,2024,本科批,历史类,4,4,591,4285
10614,电子科技大学,201,广东省,2024,本科批,历史类,6,6,600,2963
10615,"东
西南石油大学",201,广东省,2024,本科批,历史类,2,2,549,15094
10615,西南石油大学,202,广东省,2024,本科批,历史类,2,2,536,20204
10615,西南石油大学,203,广东省,2024,本科批,历史类,6,6,555,13015
10615,"广
西南石油大学",204,广东省,2024,本科批,历史类,7,7,547,15706
10615,西南石油大学,205,广东省,2024,本科批,历史类,4,4,554,13130
10615,西南石油大学,212,广东省,2024,本科批,历史类,5,5,523,25965
10616,成都理工大学,201,广东省,2024,本科批,历史类,4,4,542,17796
10616,成都理工大学,202,广东省,2024,本科批,历史类,3,3,549,14814
10616,成都理工大学(中外合作办学),203,广东省,2024,本科批,历史类,3,3,529,22949
10616,成都理工大学,204,广东省,2024,本科批,历史类,3,3,532,21645
10617,重庆邮电大学,201,广东省,2024,本科批,历史类,3,3,541,18012
10618,重庆交通大学,201,广东省,2024,本科批,历史类,3,3,531,22317
10618,重庆交通大学,203,广东省,2024,本科批,历史类,6,6,529,23164
10619,西南科技大学,202,广东省,2024,本科批,历史类,4,4,531,22361
10619,西南科技大学,203,广东省,2024,本科批,历史类,3,3,532,21707
10621,成都信息工程大学,201,广东省,2024,本科批,历史类,5,5,531,22111
10621,成都信息工程大学,206,广东省,2024,本科批,历史类,2,2,538,19141
10622,四川轻化工大学,201,广东省,2024,本科批,历史类,4,4,522,26705
10623,西华大学,201,广东省,2024,本科批,历史类,9,9,544,16652
10623,西华大学(本科预科班),206,广东省,2024,本科批,历史类,2,2,493,43593
10624,中国民用航空飞行学院,201,广东省,2024,本科批,历史类,8,8,513,31440
10624,中国民用航空飞行学院,202,广东省,2024,本科批,历史类,6,6,509,33712
10624,中国民用航空飞行学院,203,广东省,2024,本科批,历史类,2,2,515,30198
10633,成都中医药大学(中外合作办学),201,广东省,2024,本科批,历史类,3,3,520,27274
10634,川北医学院,201,广东省,2024,本科批,历史类,5,5,508,34194
10635,西南大学,"院
201",广东省,2024,本科批,历史类,1,1,590,4516
10635,西南大学,202,广东省,2024,本科批,历史类,7,7,578,6638
10635,西南大学,203,广东省,2024,本科批,历史类,5,5,562,10581
10635,"试
西南大学(中外合作办学)",204,广东省,2024,本科批,历史类,1,1,587,5014
10636,四川师范大学,201,广东省,2024,本科批,历史类,21,21,531,22065
10636,四川师范大学,202,广东省,2024,本科批,历史类,3,3,535,20360
10636,"考
四川师范大学",203,广东省,2024,本科批,历史类,4,4,549,15046
10636,四川师范大学,204,广东省,2024,本科批,历史类,4,4,545,16370
10636,四川师范大学,205,广东省,2024,本科批,历史类,12,12,549,14975
10636,"育
四川师范大学",224,广东省,2024,本科批,历史类,4,4,530,22478
10637,重庆师范大学,201,广东省,2024,本科批,历史类,22,22,538,19365
10637,重庆师范大学,202,广东省,2024,本科批,历史类,2,2,572,8088
10638,"教
西华师范大学",201,广东省,2024,本科批,历史类,8,8,507,34659
10638,西华师范大学,202,广东省,2024,本科批,历史类,4,4,495,42007
10640,内江师范学院,201,广东省,2024,本科批,历史类,7,7,516,29690
10640,"省
内江师范学院",202,广东省,2024,本科批,历史类,1,1,511,32082
10643,重庆三峡学院,201,广东省,2024,本科批,历史类,2,2,508,34102
10644,四川文理学院,201,广东省,2024,本科批,历史类,9,9,495,42137
10647,长江师范学院,201,广东省,2024,本科批,历史类,2,2,512,31531
10650,四川外国语大学,201,广东省,2024,本科批,历史类,9,9,540,18328
10650,四川外国语大学(中外合作办学),202,广东省,2024,本科批,历史类,2,2,524,25467
10650,四川外国语大学,"教
203",广东省,2024,本科批,历史类,9,9,530,22551
10650,四川外国语大学(中外合作办学),204,广东省,2024,本科批,历史类,1,1,521,27085
10650,四川外国语大学,205,广东省,2024,本科批,历史类,1,1,550,14761
10651,"省
西南财经大学",201,广东省,2024,本科批,历史类,20,20,601,2930
10651,西南财经大学(中外合作办学),202,广东省,2024,本科批,历史类,10,10,580,6376
10652,"东
西南政法大学",201,广东省,2024,本科批,历史类,6,6,593,3887
10652,西南政法大学,202,广东省,2024,本科批,历史类,81,81,592,4093
10652,西南政法大学(中外合作办学),203,广东省,2024,本科批,历史类,6,6,606,2348
10654,"广
四川音乐学院",201,广东省,2024,本科批,历史类,7,7,512,31738
10654,四川音乐学院(联合培养),210,广东省,2024,本科批,历史类,4,4,496,41743
10655,四川美术学院,201,广东省,2024,本科批,历史类,11,11,500,39271
10656,西南民族大学,201,广东省,2024,本科批,历史类,22,22,531,22295
10656,西南民族大学,202,广东省,2024,本科批,历史类,14,14,524,25441
10657,贵州大学,201,广东省,2024,本科批,历史类,4,4,574,7614
10657,贵州大学,202,广东省,2024,本科批,历史类,2,2,571,8432
10661,遵义医科大学,201,广东省,2024,本科批,历史类,3,3,503,36825
10661,遵义医科大学,202,广东省,2024,本科批,历史类,2,2,499,39899
10661,遵义医科大学,208,广东省,2024,本科批,历史类,37,37,511,32458
10662,贵州中医药大学,202,广东省,2024,本科批,历史类,2,2,522,26649
10663,贵州师范大学,201,广东省,2024,本科批,历史类,7,7,533,21248
10663,贵州师范大学,202,广东省,2024,本科批,历史类,5,5,492,43870
10663,贵州师范大学,203,广东省,2024,本科批,历史类,4,4,559,11760
10664,遵义师范学院,201,广东省,2024,本科批,历史类,2,2,515,30094
10664,遵义师范学院,202,广东省,2024,本科批,历史类,3,3,509,33202
10667,安顺学院,201,广东省,2024,本科批,历史类,1,1,495,42418
10667,安顺学院,202,广东省,2024,本科批,历史类,1,1,495,42273
10667,安顺学院,203,广东省,2024,本科批,历史类,1,1,497,41023
10668,贵州工程应用技术学院,201,广东省,2024,本科批,历史类,2,2,493,43312
10668,贵州工程应用技术学院,202,广东省,2024,本科批,历史类,5,5,497,41169
10668,贵州工程应用技术学院,203,广东省,2024,本科批,历史类,2,2,492,43790
10669,凯里学院,"院
201",广东省,2024,本科批,历史类,3,3,499,39830
10671,贵州财经大学,201,广东省,2024,本科批,历史类,6,6,520,27306
10673,云南大学,201,广东省,2024,本科批,历史类,13,13,568,9137
10673,"试
云南大学",202,广东省,2024,本科批,历史类,6,6,576,7235
10673,云南大学,203,广东省,2024,本科批,历史类,2,2,573,7870
10674,昆明理工大学,201,广东省,2024,本科批,历史类,4,4,536,19977
10679,"考
大理大学",201,广东省,2024,本科批,历史类,6,6,505,35607
10681,云南师范大学,201,广东省,2024,本科批,历史类,15,15,520,27617
10681,云南师范大学,203,广东省,2024,本科批,历史类,2,2,557,12378
10687,"育
红河学院",201,广东省,2024,本科批,历史类,10,10,493,43331
10689,云南财经大学,201,广东省,2024,本科批,历史类,8,8,523,25860
10689,云南财经大学(中外合作办学),202,广东省,2024,本科批,历史类,29,29,493,43481
10689,"教
云南财经大学",203,广东省,2024,本科批,历史类,2,2,526,24613
10689,云南财经大学(中外合作办学),208,广东省,2024,本科批,历史类,6,6,489,45941
10690,云南艺术学院,201,广东省,2024,本科批,历史类,8,8,493,43581
10691,"省
云南民族大学",201,广东省,2024,本科批,历史类,2,2,508,34017
10691,云南民族大学,202,广东省,2024,本科批,历史类,1,1,545,16305
