score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
179,55,287690,287690,0.9931132091754837,广东省,2023,历史类,289685,433
178,72,287762,287762,0.993361755009752,广东省,2023,历史类,289685,433
177,54,287816,287816,0.9935481643854531,广东省,2023,历史类,289685,433
176,51,287867,287867,0.9937242176847265,广东省,2023,历史类,289685,433
175,45,287912,287912,0.9938795588311442,广东省,2023,历史类,289685,433
174,64,287976,287976,0.9941004884616048,广东省,2023,历史类,289685,433
173,57,288033,288033,0.9942972539137339,广东省,2023,历史类,289685,433
172,45,288078,288078,0.9944525950601515,广东省,2023,历史类,289685,433
171,62,288140,288140,0.9946666206396603,广东省,2023,历史类,289685,433
170,69,288209,288209,0.9949048103975008,广东省,2023,历史类,289685,433
169,48,288257,288257,0.9950705076203462,广东省,2023,历史类,289685,433
168,47,288304,288304,0.9952327528177158,广东省,2023,历史类,289685,433
167,52,288356,288356,0.9954122581424651,广东省,2023,历史类,289685,433
166,46,288402,288402,0.9955710513143587,广东省,2023,历史类,289685,433
165,41,288443,288443,0.9957125843588726,广东省,2023,历史类,289685,433
164,43,288486,288486,0.9958610214543383,广东省,2023,历史类,289685,433
163,44,288530,288530,0.9960129105752801,广东省,2023,历史类,289685,433
162,47,288577,288577,0.9961751557726496,广东省,2023,历史类,289685,433
161,46,288623,288623,0.9963339489445432,广东省,2023,历史类,289685,433
160,48,288671,288671,0.9964996461673887,广东省,2023,历史类,289685,433
159,56,288727,288727,0.9966929595940418,广东省,2023,历史类,289685,433
158,32,288759,288759,0.9968034244092722,广东省,2023,历史类,289685,433
157,34,288793,288793,0.9969207932754544,广东省,2023,历史类,289685,433
156,46,288839,288839,0.997079586447348,广东省,2023,历史类,289685,433
155,33,288872,288872,0.9971935032880542,广东省,2023,历史类,289685,433
154,32,288904,288904,0.9973039681032846,广东省,2023,历史类,289685,433
153,42,288946,288946,0.9974489531732744,广东省,2023,历史类,289685,433
152,37,288983,288983,0.9975766781158845,广东省,2023,历史类,289685,433
151,31,289014,289014,0.9976836909056389,广东省,2023,历史类,289685,433
150,36,289050,289050,0.997807963822773,广东省,2023,历史类,289685,433
149,23,289073,289073,0.9978873604087198,广东省,2023,历史类,289685,433
148,27,289100,289100,0.9979805650965704,广东省,2023,历史类,289685,433
147,33,289133,289133,0.9980944819372767,广东省,2023,历史类,289685,433
146,22,289155,289155,0.9981704264977476,广东省,2023,历史类,289685,433
145,22,289177,289177,0.9982463710582185,广东省,2023,历史类,289685,433
144,22,289199,289199,0.9983223156186892,广东省,2023,历史类,289685,433
143,22,289221,289221,0.9983982601791601,广东省,2023,历史类,289685,433
142,19,289240,289240,0.9984638486632031,广东省,2023,历史类,289685,433
141,26,289266,289266,0.9985536013255778,广东省,2023,历史类,289685,433
140,19,289285,289285,0.9986191898096208,广东省,2023,历史类,289685,433
139,16,289301,289301,0.998674422217236,广东省,2023,历史类,289685,433
138,17,289318,289318,0.9987331066503271,广东省,2023,历史类,289685,433
137,18,289336,289336,0.9987952431088941,广东省,2023,历史类,289685,433
136,12,289348,289348,0.9988366674146055,广东省,2023,历史类,289685,433
135,16,289364,289364,0.9988918998222207,广东省,2023,历史类,289685,433
134,13,289377,289377,0.998936776153408,广东省,2023,历史类,289685,433
133,8,289385,289385,0.9989643923572156,广东省,2023,历史类,289685,433
132,14,289399,289399,0.9990127207138789,广东省,2023,历史类,289685,433
131,12,289411,289411,0.9990541450195902,广东省,2023,历史类,289685,433
130,17,289428,289428,0.9991128294526813,广东省,2023,历史类,289685,433
129,12,289440,289440,0.9991542537583927,广东省,2023,历史类,289685,433
128,11,289451,289451,0.9991922260386281,广东省,2023,历史类,289685,433
127,12,289463,289463,0.9992336503443395,广东省,2023,历史类,289685,433
126,8,289471,289471,0.9992612665481472,广东省,2023,历史类,289685,433
125,7,289478,289478,0.9992854307264788,广东省,2023,历史类,289685,433
124,5,289483,289483,0.9993026908538585,广东省,2023,历史类,289685,433
123,8,289491,289491,0.9993303070576661,广东省,2023,历史类,289685,433
122,8,289499,289499,0.9993579232614737,广东省,2023,历史类,289685,433
121,11,289510,289510,0.999395895541709,广东省,2023,历史类,289685,433
120,11,289521,289521,0.9994338678219445,广东省,2023,历史类,289685,433
119,6,289527,289527,0.9994545799748003,广东省,2023,历史类,289685,433
118,7,289534,289534,0.9994787441531319,广东省,2023,历史类,289685,433
117,8,289542,289542,0.9995063603569394,广东省,2023,历史类,289685,433
116,10,289552,289552,0.9995408806116989,广东省,2023,历史类,289685,433
115,8,289560,289560,0.9995684968155065,广东省,2023,历史类,289685,433
114,4,289564,289564,0.9995823049174103,广东省,2023,历史类,289685,433
113,7,289571,289571,0.9996064690957419,广东省,2023,历史类,289685,433
112,14,289585,289585,0.9996547974524052,广东省,2023,历史类,289685,433
111,8,289593,289593,0.9996824136562128,广东省,2023,历史类,289685,433
110,6,289599,289599,0.9997031258090685,广东省,2023,历史类,289685,433
109,7,289606,289606,0.9997272899874001,广东省,2023,历史类,289685,433
108,8,289614,289614,0.9997549061912077,广东省,2023,历史类,289685,433
107,12,289626,289626,0.9997963304969191,广东省,2023,历史类,289685,433
106,9,289635,289635,0.9998273987262026,广东省,2023,历史类,289685,433
105,8,289643,289643,0.9998550149300102,广东省,2023,历史类,289685,433
104,9,289652,289652,0.9998860831592937,广东省,2023,历史类,289685,433
103,11,289663,289663,0.9999240554395291,广东省,2023,历史类,289685,433
102,10,289673,289673,0.9999585756942886,广东省,2023,历史类,289685,433
101,6,289679,289679,0.9999792878471443,广东省,2023,历史类,289685,433
100,6,289685,289685,1.0,广东省,2023,历史类,289685,433
