school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
10423,中国海洋大学(中外合作办学),211,广东省,2024,本科批,物理类,2,2,605,18839
10423,中国海洋大学(中外合作办学),212,广东省,2024,本科批,物理类,3,3,608,17266
10423,"教
中国海洋大学(中外合作办学)",213,广东省,2024,本科批,物理类,4,4,601,21388
10423,中国海洋大学(中外合作办学),214,广东省,2024,本科批,物理类,4,4,598,23512
10424,"省
山东科技大学",202,广东省,2024,本科批,物理类,8,8,550,70366
10425,中国石油大学(华东),202,广东省,2024,本科批,物理类,4,4,582,35261
10425,中国石油大学(华东),203,广东省,2024,本科批,物理类,50,50,592,27846
10425,中国石油大学(华东),205,广东省,2024,本科批,物理类,5,5,591,28390
10425,中国石油大学(华东),207,广东省,2024,本科批,物理类,2,2,586,32588
10426,青岛科技大学,202,广东省,2024,本科批,物理类,15,15,537,88231
10426,"教
青岛科技大学",203,广东省,2024,本科批,物理类,24,24,536,89080
10426,青岛科技大学,204,广东省,2024,本科批,物理类,2,2,538,86728
10427,济南大学,205,广东省,2024,本科批,物理类,19,19,534,92712
10427,"省
济南大学",206,广东省,2024,本科批,物理类,4,4,531,97295
10427,济南大学,207,广东省,2024,本科批,物理类,94,94,528,101159
10427,济南大学,208,广东省,2024,本科批,物理类,5,5,529,101015
10427,"东
济南大学",209,广东省,2024,本科批,物理类,3,3,545,77693
10427,济南大学,210,广东省,2024,本科批,物理类,2,2,576,41602
10427,济南大学,211,广东省,2024,本科批,物理类,5,5,546,76015
10427,"广
济南大学",215,广东省,2024,本科批,物理类,20,20,532,95763
10429,青岛理工大学,203,广东省,2024,本科批,物理类,9,9,532,96138
10429,青岛理工大学,204,广东省,2024,本科批,物理类,23,23,538,86178
10430,山东建筑大学,203,广东省,2024,本科批,物理类,4,4,519,116350
10430,山东建筑大学,204,广东省,2024,本科批,物理类,15,15,504,139987
10430,山东建筑大学(中外合作办学),205,广东省,2024,本科批,物理类,2,2,505,139048
10430,山东建筑大学(中外合作办学),206,广东省,2024,本科批,物理类,2,2,497,152293
10431,齐鲁工业大学,203,广东省,2024,本科批,物理类,12,12,508,134443
10433,山东理工大学,201,广东省,2024,本科批,物理类,2,2,536,90293
10433,山东理工大学,202,广东省,2024,本科批,物理类,16,16,533,93837
10434,山东农业大学,202,广东省,2024,本科批,物理类,95,95,514,123116
10435,青岛农业大学,201,广东省,2024,本科批,物理类,22,22,501,146613
10435,青岛农业大学,202,广东省,2024,本科批,物理类,36,36,504,141358
10435,青岛农业大学(中外合作办学),203,广东省,2024,本科批,物理类,1,1,506,137730
10435,青岛农业大学(中外合作办学),204,广东省,2024,本科批,物理类,1,1,501,145366
10438,山东第二医科大学,201,广东省,2024,本科批,物理类,16,16,510,131223
10439,山东第一医科大学,202,广东省,2024,本科批,物理类,2,2,534,91863
10439,山东第一医科大学,203,广东省,2024,本科批,物理类,3,3,542,80754
10439,山东第一医科大学,204,广东省,2024,本科批,物理类,2,2,593,27003
10439,山东第一医科大学,205,广东省,2024,本科批,物理类,2,2,581,36631
10439,山东第一医科大学,206,广东省,2024,本科批,物理类,5,5,530,98801
10439,山东第一医科大学,"院
207",广东省,2024,本科批,物理类,6,6,528,102359
10439,山东第一医科大学,208,广东省,2024,本科批,物理类,12,12,515,121734
10440,滨州医学院,201,广东省,2024,本科批,物理类,10,10,497,153497
10441,"试
山东中医药大学",202,广东省,2024,本科批,物理类,19,19,511,129138
10443,济宁医学院,201,广东省,2024,本科批,物理类,6,6,536,90033
10445,山东师范大学,207,广东省,2024,本科批,物理类,1,1,565,52872
10445,"考
山东师范大学",208,广东省,2024,本科批,物理类,12,12,538,86190
10445,山东师范大学,209,广东省,2024,本科批,物理类,2,2,559,59774
10445,山东师范大学,210,广东省,2024,本科批,物理类,7,7,529,100593
10445,"育
山东师范大学",211,广东省,2024,本科批,物理类,4,4,555,64245
10445,山东师范大学,212,广东省,2024,本科批,物理类,18,18,547,74087
10445,山东师范大学,213,广东省,2024,本科批,物理类,17,17,529,100503
10445,"教
山东师范大学(中外合作办学)",214,广东省,2024,本科批,物理类,3,3,525,106912
10447,聊城大学,201,广东省,2024,本科批,物理类,2,2,533,94367
10447,"省
聊城大学",202,广东省,2024,本科批,物理类,3,3,507,135933
10449,山东航空学院,202,广东省,2024,本科批,物理类,1,1,512,127807
10449,山东航空学院,203,广东省,2024,本科批,物理类,3,3,522,110790
10452,临沂大学,202,广东省,2024,本科批,物理类,26,26,513,125814
10452,临沂大学,203,广东省,2024,本科批,物理类,4,4,513,126300
10455,菏泽学院,202,广东省,2024,本科批,物理类,2,2,502,144346
10455,"教
菏泽学院",203,广东省,2024,本科批,物理类,3,3,497,152557
10456,山东财经大学,202,广东省,2024,本科批,物理类,14,14,542,80763
10456,山东财经大学,203,广东省,2024,本科批,物理类,8,8,546,75139
10459,"省
郑州大学",202,广东省,2024,本科批,物理类,7,7,585,33301
10459,郑州大学,203,广东省,2024,本科批,物理类,14,14,597,23654
10459,郑州大学,204,广东省,2024,本科批,物理类,12,12,589,29773
10460,"东
河南理工大学",203,广东省,2024,本科批,物理类,3,3,534,92485
10460,河南理工大学,204,广东省,2024,本科批,物理类,23,23,533,94117
10460,河南理工大学(中外合作办学),205,广东省,2024,本科批,物理类,8,8,534,92556
10460,"广
河南理工大学(中外合作办学)",206,广东省,2024,本科批,物理类,6,6,533,93434
10462,郑州轻工业大学,202,广东省,2024,本科批,物理类,96,96,513,125434
10462,郑州轻工业大学(中外合作办学),203,广东省,2024,本科批,物理类,7,7,530,98792
10463,河南工业大学,203,广东省,2024,本科批,物理类,13,13,528,101369
10463,河南工业大学,204,广东省,2024,本科批,物理类,24,24,527,102793
10463,河南工业大学,205,广东省,2024,本科批,物理类,25,25,522,110378
10463,河南工业大学(豫台合作办学),206,广东省,2024,本科批,物理类,2,2,540,83199
10463,河南工业大学(中外合作办学),207,广东省,2024,本科批,物理类,4,4,513,125671
10464,河南科技大学,203,广东省,2024,本科批,物理类,43,43,542,81445
10464,河南科技大学,204,广东省,2024,本科批,物理类,19,19,507,135261
10464,河南科技大学(中外合作办学),206,广东省,2024,本科批,物理类,6,6,523,109901
10464,河南科技大学(中外合作办学),208,广东省,2024,本科批,物理类,4,4,528,101257
10465,中原工学院,202,广东省,2024,本科批,物理类,10,10,492,162180
10466,河南农业大学,203,广东省,2024,本科批,物理类,5,5,526,104273
10466,河南农业大学,204,广东省,2024,本科批,物理类,11,11,533,93531
10466,河南农业大学,205,广东省,2024,本科批,物理类,6,6,526,104464
10466,河南农业大学(中外合作办学),206,广东省,2024,本科批,物理类,5,5,490,165313
10467,河南科技学院,203,广东省,2024,本科批,物理类,8,8,495,157137
10467,河南科技学院,204,广东省,2024,本科批,物理类,25,25,490,164607
10471,河南中医药大学,201,广东省,2024,本科批,物理类,17,17,521,113418
10471,河南中医药大学,202,广东省,2024,本科批,物理类,3,3,529,99571
10472,新乡医学院,"院
201",广东省,2024,本科批,物理类,23,23,544,77730
10475,河南大学,205,广东省,2024,本科批,物理类,15,15,543,79902
10475,河南大学,206,广东省,2024,本科批,物理类,4,4,558,61011
10475,"试
河南大学",207,广东省,2024,本科批,物理类,7,7,554,65257
10475,河南大学,208,广东省,2024,本科批,物理类,18,18,541,82109
10475,河南大学,209,广东省,2024,本科批,物理类,35,35,543,80196
10475,"考
河南大学",210,广东省,2024,本科批,物理类,85,85,558,60587
10475,河南大学,212,广东省,2024,本科批,物理类,4,4,578,39447
10476,河南师范大学,203,广东省,2024,本科批,物理类,3,3,553,66492
10476,"育
河南师范大学",204,广东省,2024,本科批,物理类,12,12,519,116662
10477,信阳师范大学(中外合作办学),201,广东省,2024,本科批,物理类,7,7,484,176689
10477,信阳师范大学(中外合作办学),202,广东省,2024,本科批,物理类,6,6,488,169311
10478,"教
周口师范学院",202,广东省,2024,本科批,物理类,5,5,495,156884
10478,周口师范学院,203,广东省,2024,本科批,物理类,8,8,496,155243
10481,"省
南阳师范学院",204,广东省,2024,本科批,物理类,3,3,508,134671
10481,南阳师范学院,205,广东省,2024,本科批,物理类,9,9,496,155347
10481,南阳师范学院,206,广东省,2024,本科批,物理类,17,17,500,148621
10481,南阳师范学院(中外合作办学),208,广东省,2024,本科批,物理类,6,6,488,169858
10481,南阳师范学院(中外合作办学),209,广东省,2024,本科批,物理类,5,5,485,175046
10482,洛阳师范学院,202,广东省,2024,本科批,物理类,18,18,512,127160
10483,"教
商丘师范学院",202,广东省,2024,本科批,物理类,2,2,495,156393
10483,商丘师范学院,203,广东省,2024,本科批,物理类,5,5,497,153701
10483,商丘师范学院,204,广东省,2024,本科批,物理类,1,1,499,149886
10483,"省
商丘师范学院",205,广东省,2024,本科批,物理类,2,2,492,162199
10484,河南财经政法大学,202,广东省,2024,本科批,物理类,5,5,544,77922
10484,河南财经政法大学,203,广东省,2024,本科批,物理类,10,10,520,114641
10485,"东
郑州航空工业管理学院",202,广东省,2024,本科批,物理类,8,8,513,125893
10485,郑州航空工业管理学院,203,广东省,2024,本科批,物理类,8,8,525,106925
10486,武汉大学,202,广东省,2024,本科批,物理类,41,41,630,7509
10486,"广
武汉大学",203,广东省,2024,本科批,物理类,168,168,642,4350
10486,武汉大学,204,广东省,2024,本科批,物理类,9,9,645,3639
10486,武汉大学(中外合作办学),205,广东省,2024,本科批,物理类,10,10,603,20111
10486,武汉大学(公共卫生类),208,广东省,2024,本科批,物理类,10,10,623,10042
10487,华中科技大学,203,广东省,2024,本科批,物理类,137,137,643,4089
10487,华中科技大学,204,广东省,2024,本科批,物理类,8,8,649,2884
10487,华中科技大学(中外合作办学),211,广东省,2024,本科批,物理类,16,16,614,14159
10487,华中科技大学,212,广东省,2024,本科批,物理类,23,23,620,11083
10488,武汉科技大学,204,广东省,2024,本科批,物理类,19,19,543,79245
10488,武汉科技大学,205,广东省,2024,本科批,物理类,68,68,560,58636
10489,长江大学,203,广东省,2024,本科批,物理类,2,2,541,83119
10489,长江大学,204,广东省,2024,本科批,物理类,1,1,539,85309
10489,长江大学,205,广东省,2024,本科批,物理类,42,42,535,91014
10489,长江大学(中外合作办学),206,广东省,2024,本科批,物理类,5,5,504,141712
10490,武汉工程大学,202,广东省,2024,本科批,物理类,8,8,535,91534
10490,武汉工程大学,203,广东省,2024,本科批,物理类,25,25,554,65585
10490,武汉工程大学(中外合作办学),204,广东省,2024,本科批,物理类,4,4,537,88337
10491,中国地质大学(武汉),204,广东省,2024,本科批,物理类,7,7,582,35425
10491,中国地质大学(武汉),205,广东省,2024,本科批,物理类,101,101,586,32264
10491,中国地质大学(武汉)(中外合作办学),206,广东省,2024,本科批,物理类,2,2,572,44956
10491,中国地质大学(武汉),209,广东省,2024,本科批,物理类,8,8,593,26692
10495,武汉纺织大学,"院
203",广东省,2024,本科批,物理类,8,8,545,77646
10495,武汉纺织大学,204,广东省,2024,本科批,物理类,30,30,528,102122
10496,武汉轻工大学,203,广东省,2024,本科批,物理类,12,12,540,83286
10497,"试
武汉理工大学(中外合作办学)",204,广东省,2024,本科批,物理类,3,3,587,31198
10497,武汉理工大学,205,广东省,2024,本科批,物理类,221,221,597,23630
10497,武汉理工大学(中外合作办学),206,广东省,2024,本科批,物理类,6,6,601,20998
10497,"考
武汉理工大学(中外合作办学)",208,广东省,2024,本科批,物理类,6,6,587,30997
10497,武汉理工大学,209,广东省,2024,本科批,物理类,3,3,622,10265
10497,武汉理工大学,210,广东省,2024,本科批,物理类,2,2,623,10128
10497,"育
武汉理工大学",211,广东省,2024,本科批,物理类,4,4,620,11248
10497,武汉理工大学,212,广东省,2024,本科批,物理类,2,2,618,12146
10500,湖北工业大学,204,广东省,2024,本科批,物理类,23,23,530,98394
10500,"教
湖北工业大学",205,广东省,2024,本科批,物理类,72,72,542,80436
10500,湖北工业大学(中外合作办学),206,广东省,2024,本科批,物理类,57,57,527,103041
10504,"省
华中农业大学",203,广东省,2024,本科批,物理类,11,11,581,36198
10504,华中农业大学,204,广东省,2024,本科批,物理类,48,48,585,32946
10504,华中农业大学,206,广东省,2024,本科批,物理类,3,3,588,30982
10507,湖北中医药大学,205,广东省,2024,本科批,物理类,2,2,536,89604
10507,湖北中医药大学,206,广东省,2024,本科批,物理类,61,61,516,120289
10511,华中师范大学,205,广东省,2024,本科批,物理类,33,33,605,18584
10512,"教
湖北大学",204,广东省,2024,本科批,物理类,2,2,557,61813
10512,湖北大学,205,广东省,2024,本科批,物理类,21,21,539,84941
10512,湖北大学,206,广东省,2024,本科批,物理类,91,91,546,75943
10512,"省
湖北大学(中外合作办学)",207,广东省,2024,本科批,物理类,11,11,550,71088
10513,湖北师范大学,202,广东省,2024,本科批,物理类,2,2,558,60896
10513,湖北师范大学,203,广东省,2024,本科批,物理类,4,4,549,72184
10519,"东
湖北文理学院",203,广东省,2024,本科批,物理类,3,3,508,134241
10519,湖北文理学院,204,广东省,2024,本科批,物理类,7,7,513,125105
10520,中南财经政法大学,206,广东省,2024,本科批,物理类,8,8,587,31655
10520,"广
中南财经政法大学",207,广东省,2024,本科批,物理类,2,2,583,34529
10520,中南财经政法大学,208,广东省,2024,本科批,物理类,1,1,598,23519
10520,中南财经政法大学,209,广东省,2024,本科批,物理类,109,109,583,34734
10520,中南财经政法大学(中外合作办学),210,广东省,2024,本科批,物理类,3,3,568,49135
10520,中南财经政法大学,211,广东省,2024,本科批,物理类,17,17,596,24467
10522,武汉体育学院,203,广东省,2024,本科批,物理类,8,8,517,119172
10522,武汉体育学院,204,广东省,2024,本科批,物理类,6,6,522,111083
10524,中南民族大学,203,广东省,2024,本科批,物理类,7,7,538,86940
10524,中南民族大学,205,广东省,2024,本科批,物理类,14,14,541,82365
10524,中南民族大学,206,广东省,2024,本科批,物理类,15,15,542,80657
10525,湖北汽车工业学院(中外合作办学),202,广东省,2024,本科批,物理类,4,4,521,113250
10528,湖北工程学院,202,广东省,2024,本科批,物理类,2,2,508,133907
10528,湖北工程学院,203,广东省,2024,本科批,物理类,1,1,516,119899
10528,湖北工程学院,204,广东省,2024,本科批,物理类,6,6,517,119374
10530,湘潭大学,205,广东省,2024,本科批,物理类,21,21,574,43346
10530,湘潭大学,207,广东省,2024,本科批,物理类,46,46,571,46592
10531,吉首大学,203,广东省,2024,本科批,物理类,14,14,533,94010
10531,吉首大学,204,广东省,2024,本科批,物理类,9,9,523,109813
10531,吉首大学,205,广东省,2024,本科批,物理类,5,5,527,103703
10531,吉首大学,206,广东省,2024,本科批,物理类,8,8,517,119853
10532,湖南大学,203,广东省,2024,本科批,物理类,49,49,606,18133
10532,湖南大学,"院
204",广东省,2024,本科批,物理类,191,191,611,15579
10532,湖南大学(本科预科班),206,广东省,2024,本科批,物理类,2,2,578,38929
10533,中南大学,202,广东省,2024,本科批,物理类,269,269,620,11102
10533,"试
中南大学(中外合作办学)",203,广东省,2024,本科批,物理类,18,18,605,18678
10533,中南大学,204,广东省,2024,本科批,物理类,20,20,629,7946
10533,中南大学,206,广东省,2024,本科批,物理类,3,3,663,1177
10534,"考
湖南科技大学",206,广东省,2024,本科批,物理类,3,3,541,82478
10534,湖南科技大学,207,广东省,2024,本科批,物理类,1,1,532,95407
10534,湖南科技大学,208,广东省,2024,本科批,物理类,51,51,531,97751
10534,"育
湖南科技大学",209,广东省,2024,本科批,物理类,3,3,554,65854
10534,湖南科技大学,210,广东省,2024,本科批,物理类,201,201,534,92458
10534,湖南科技大学,211,广东省,2024,本科批,物理类,1,1,564,53903
10536,"教
长沙理工大学",203,广东省,2024,本科批,物理类,23,23,544,78350
10536,长沙理工大学,204,广东省,2024,本科批,物理类,18,18,551,68886
10536,"省
长沙理工大学",205,广东省,2024,本科批,物理类,210,210,550,71043
10536,长沙理工大学,206,广东省,2024,本科批,物理类,20,20,549,71912
10536,长沙理工大学,207,广东省,2024,本科批,物理类,9,9,551,69882
10536,长沙理工大学(中外合作办学),209,广东省,2024,本科批,物理类,2,2,538,86395
10536,长沙理工大学(中外合作办学),211,广东省,2024,本科批,物理类,5,5,582,35628
10537,湖南农业大学,205,广东省,2024,本科批,物理类,3,3,540,84074
10537,"教
湖南农业大学",206,广东省,2024,本科批,物理类,39,39,529,100686
10537,湖南农业大学,207,广东省,2024,本科批,物理类,4,4,535,91204
10537,湖南农业大学(中外合作办学),208,广东省,2024,本科批,物理类,5,5,523,109642
10537,"省
湖南农业大学",209,广东省,2024,本科批,物理类,3,3,546,76326
10537,湖南农业大学,210,广东省,2024,本科批,物理类,73,73,530,98500
10537,湖南农业大学,211,广东省,2024,本科批,物理类,58,58,520,113520
10537,"东
湖南农业大学",212,广东省,2024,本科批,物理类,12,12,549,71291
10537,湖南农业大学(中外合作办学),213,广东省,2024,本科批,物理类,30,30,510,129750
10537,湖南农业大学(中外合作办学),214,广东省,2024,本科批,物理类,15,15,518,116818
10537,"广
湖南农业大学",215,广东省,2024,本科批,物理类,3,3,543,79659
10538,中南林业科技大学,204,广东省,2024,本科批,物理类,40,40,529,100925
10538,中南林业科技大学,205,广东省,2024,本科批,物理类,4,4,550,70891
10538,中南林业科技大学,206,广东省,2024,本科批,物理类,139,139,523,109442
10538,中南林业科技大学,207,广东省,2024,本科批,物理类,2,2,541,82278
10541,湖南中医药大学,201,广东省,2024,本科批,物理类,2,2,537,87736
10541,湖南中医药大学,202,广东省,2024,本科批,物理类,4,4,544,78959
10541,湖南中医药大学,203,广东省,2024,本科批,物理类,2,2,527,103003
10541,湖南中医药大学,205,广东省,2024,本科批,物理类,72,72,547,74977
10542,湖南师范大学,205,广东省,2024,本科批,物理类,27,27,578,39234
10542,湖南师范大学,207,广东省,2024,本科批,物理类,2,2,593,26916
10542,湖南师范大学,208,广东省,2024,本科批,物理类,4,4,596,24863
10542,湖南师范大学,209,广东省,2024,本科批,物理类,32,32,593,26565
10542,湖南师范大学,210,广东省,2024,本科批,物理类,39,39,577,40213
10542,湖南师范大学,212,广东省,2024,本科批,物理类,2,2,603,19839
10543,湖南理工学院,203,广东省,2024,本科批,物理类,2,2,530,99371
10543,湖南理工学院,204,广东省,2024,本科批,物理类,1,1,504,141631
10543,湖南理工学院,205,广东省,2024,本科批,物理类,14,14,532,95753
10543,湖南理工学院,206,广东省,2024,本科批,物理类,10,10,515,122043
10545,湘南学院,202,广东省,2024,本科批,物理类,5,5,506,138174
10545,湘南学院,203,广东省,2024,本科批,物理类,10,10,514,124046
10545,湘南学院,"院
204",广东省,2024,本科批,物理类,10,10,502,143771
10546,衡阳师范学院,204,广东省,2024,本科批,物理类,2,2,513,126026
10546,衡阳师范学院,205,广东省,2024,本科批,物理类,9,9,508,133665
10546,"试
衡阳师范学院",206,广东省,2024,本科批,物理类,3,3,541,82701
10546,衡阳师范学院,207,广东省,2024,本科批,物理类,5,5,520,115045
10546,衡阳师范学院,208,广东省,2024,本科批,物理类,3,3,508,133300
10546,"考
衡阳师范学院",209,广东省,2024,本科批,物理类,3,3,531,96902
10547,邵阳学院,204,广东省,2024,本科批,物理类,3,3,499,150049
10547,邵阳学院,205,广东省,2024,本科批,物理类,6,6,499,150244
10547,"育
邵阳学院",206,广东省,2024,本科批,物理类,4,4,502,144418
10547,邵阳学院,207,广东省,2024,本科批,物理类,15,15,497,153473
10547,邵阳学院,208,广东省,2024,本科批,物理类,15,15,497,152670
10548,"教
怀化学院",203,广东省,2024,本科批,物理类,7,7,507,135056
10549,湖南文理学院,203,广东省,2024,本科批,物理类,10,10,512,126370
10551,"省
湖南科技学院",203,广东省,2024,本科批,物理类,18,18,510,131312
10553,湖南人文科技学院,204,广东省,2024,本科批,物理类,4,4,501,145365
10553,湖南人文科技学院(中外合作办学),205,广东省,2024,本科批,物理类,3,3,493,160625
10553,湖南人文科技学院,207,广东省,2024,本科批,物理类,1,1,526,104706
10554,湖南工商大学,203,广东省,2024,本科批,物理类,1,1,538,87185
10554,湖南工商大学,205,广东省,2024,本科批,物理类,1,1,561,56698
10555,"教
南华大学",202,广东省,2024,本科批,物理类,80,80,524,108168
10555,南华大学,203,广东省,2024,本科批,物理类,142,142,522,111824
10555,南华大学,204,广东省,2024,本科批,物理类,282,282,524,108458
10558,"省
中山大学",203,广东省,2024,本科批,物理类,280,280,625,9394
10558,中山大学,205,广东省,2024,本科批,物理类,268,268,638,5409
10558,中山大学,206,广东省,2024,本科批,物理类,465,465,633,6535
10558,"东
中山大学",218,广东省,2024,本科批,物理类,404,404,641,4607
10558,中山大学,219,广东省,2024,本科批,物理类,435,435,643,4019
10558,中山大学,220,广东省,2024,本科批,物理类,323,323,633,6728
10558,"广
中山大学",221,广东省,2024,本科批,物理类,320,320,624,9420
10559,暨南大学,203,广东省,2024,本科批,物理类,342,342,584,34254
10559,暨南大学(中外合作办学),204,广东省,2024,本科批,物理类,58,58,588,30523
10559,暨南大学,205,广东省,2024,本科批,物理类,243,243,583,34753
10559,暨南大学,206,广东省,2024,本科批,物理类,203,203,593,26901
10559,暨南大学(中外合作办学),207,广东省,2024,本科批,物理类,58,58,594,25767
10559,暨南大学,208,广东省,2024,本科批,物理类,9,9,591,28194
10559,暨南大学,220,广东省,2024,本科批,物理类,173,173,595,25555
10559,暨南大学,222,广东省,2024,本科批,物理类,145,145,590,28916
10560,汕头大学,205,广东省,2024,本科批,物理类,169,169,551,68892
10560,汕头大学,207,广东省,2024,本科批,物理类,1319,1319,555,63811
10560,汕头大学,208,广东省,2024,本科批,物理类,172,172,550,70026
10560,汕头大学(地方专项),209,广东省,2024,本科批,物理类,36,36,535,90392
10561,华南理工大学,202,广东省,2024,本科批,物理类,184,184,637,5640
10561,华南理工大学,203,广东省,2024,本科批,物理类,1166,1166,617,12608
10561,华南理工大学,204,广东省,2024,本科批,物理类,1155,1155,614,13907
10561,华南理工大学,205,广东省,2024,本科批,物理类,304,304,610,15907
10564,华南农业大学,210,广东省,2024,本科批,物理类,311,311,569,48709
10564,华南农业大学,211,广东省,2024,本科批,物理类,124,124,566,51438
10564,华南农业大学,213,广东省,2024,本科批,物理类,82,82,564,54095
10564,华南农业大学,214,广东省,2024,本科批,物理类,34,34,564,53739
10564,华南农业大学,"院
215",广东省,2024,本科批,物理类,87,87,561,57338
10564,华南农业大学,216,广东省,2024,本科批,物理类,578,578,574,43607
10564,华南农业大学,217,广东省,2024,本科批,物理类,456,456,571,46082
10564,"试
华南农业大学",218,广东省,2024,本科批,物理类,454,454,585,33470
10564,华南农业大学,219,广东省,2024,本科批,物理类,476,476,580,37202
10564,华南农业大学,220,广东省,2024,本科批,物理类,170,170,567,50393
10564,"考
华南农业大学",221,广东省,2024,本科批,物理类,131,131,569,48091
10564,华南农业大学,222,广东省,2024,本科批,物理类,174,174,566,51573
10564,华南农业大学,223,广东省,2024,本科批,物理类,154,154,562,56126
10564,"育
华南农业大学",230,广东省,2024,本科批,物理类,37,37,586,32008
10564,华南农业大学,231,广东省,2024,本科批,物理类,152,152,565,52605
10564,华南农业大学,232,广东省,2024,本科批,物理类,51,51,575,42112
10564,"教
华南农业大学",233,广东省,2024,本科批,物理类,63,63,563,54535
10564,华南农业大学(国际班),251,广东省,2024,本科批,物理类,50,50,544,78822
10564,"省
华南农业大学(国际班)",252,广东省,2024,本科批,物理类,180,180,537,88276
10564,华南农业大学(中外合作办学),253,广东省,2024,本科批,物理类,138,138,542,80535
10564,华南农业大学(地方专项),271,广东省,2024,本科批,物理类,450,450,529,100360
10566,广东海洋大学,202,广东省,2024,本科批,物理类,189,189,524,108463
10566,广东海洋大学,203,广东省,2024,本科批,物理类,488,488,506,136679
10566,广东海洋大学,205,广东省,2024,本科批,物理类,889,889,534,92479
10566,"教
广东海洋大学",206,广东省,2024,本科批,物理类,831,831,514,123358
10566,广东海洋大学,207,广东省,2024,本科批,物理类,130,130,534,93143
10566,广东海洋大学,208,广东省,2024,本科批,物理类,117,117,509,131573
10566,"省
广东海洋大学",209,广东省,2024,本科批,物理类,107,107,507,136202
10566,广东海洋大学,210,广东省,2024,本科批,物理类,490,490,505,139369
10566,广东海洋大学,211,广东省,2024,本科批,物理类,281,281,508,133868
10566,"东
广东海洋大学",212,广东省,2024,本科批,物理类,187,187,525,106726
10566,广东海洋大学,213,广东省,2024,本科批,物理类,134,134,523,110208
10566,广东海洋大学,214,广东省,2024,本科批,物理类,1021,1021,510,130851
10566,"广
广东海洋大学",215,广东省,2024,本科批,物理类,13,13,529,99737
10566,广东海洋大学(地方专项),216,广东省,2024,本科批,物理类,48,48,525,106037
10566,广东海洋大学(地方专项),217,广东省,2024,本科批,物理类,36,36,535,91438
10566,广东海洋大学(地方专项),218,广东省,2024,本科批,物理类,8,8,514,124373
10566,广东海洋大学,219,广东省,2024,本科批,物理类,108,108,511,128208
10566,广东海洋大学,220,广东省,2024,本科批,物理类,56,56,509,131845
10566,广东海洋大学,221,广东省,2024,本科批,物理类,112,112,541,82948
10566,广东海洋大学,222,广东省,2024,本科批,物理类,58,58,533,94643
10566,广东海洋大学,224,广东省,2024,本科批,物理类,138,138,511,128517
10566,广东海洋大学(中外合作办学),225,广东省,2024,本科批,物理类,16,16,518,116799
10570,广州医科大学,202,广东省,2024,本科批,物理类,1452,1452,557,62058
10570,广州医科大学(地方专项),205,广东省,2024,本科批,物理类,50,50,525,106336
10571,广东医科大学,201,广东省,2024,本科批,物理类,1083,1083,549,71522
10571,广东医科大学,202,广东省,2024,本科批,物理类,1333,1333,509,132150
10571,广东医科大学,203,广东省,2024,本科批,物理类,591,591,520,114506
10571,广东医科大学,204,广东省,2024,本科批,物理类,450,450,523,109148
10571,广东医科大学,205,广东省,2024,本科批,物理类,384,384,518,117201
10571,广东医科大学(地方专项),208,广东省,2024,本科批,物理类,72,72,528,101105
10571,广东医科大学(地方专项),209,广东省,2024,本科批,物理类,28,28,523,110160
10571,广东医科大学,210,广东省,2024,本科批,物理类,60,60,535,90874
10571,广东医科大学,211,广东省,2024,本科批,物理类,30,30,543,80198
10571,广东医科大学(协同培养),"院
212",广东省,2024,本科批,物理类,105,105,507,135597
10571,广东医科大学(协同培养),213,广东省,2024,本科批,物理类,35,35,510,131086
10572,广州中医药大学,201,广东省,2024,本科批,物理类,135,135,603,19907
10572,"试
广州中医药大学",202,广东省,2024,本科批,物理类,630,630,559,59522
10572,广州中医药大学,203,广东省,2024,本科批,物理类,120,120,564,53284
10572,广州中医药大学,204,广东省,2024,本科批,物理类,374,374,547,74220
10572,"考
广州中医药大学",205,广东省,2024,本科批,物理类,388,388,549,71740
10572,广州中医药大学,206,广东省,2024,本科批,物理类,69,69,548,72683
10572,广州中医药大学,207,广东省,2024,本科批,物理类,88,88,547,74202
10572,"育
广州中医药大学(地方专项)",210,广东省,2024,本科批,物理类,30,30,559,59606
10572,广州中医药大学(地方专项),211,广东省,2024,本科批,物理类,20,20,540,83738
10572,广州中医药大学(地方专项),212,广东省,2024,本科批,物理类,5,5,542,80992
10573,"教
广东药科大学",201,广东省,2024,本科批,物理类,260,260,554,65158
10573,广东药科大学,202,广东省,2024,本科批,物理类,1070,1070,522,111811
10573,"省
广东药科大学",203,广东省,2024,本科批,物理类,361,361,520,113816
10573,广东药科大学,204,广东省,2024,本科批,物理类,144,144,544,78409
10573,广东药科大学,205,广东省,2024,本科批,物理类,2628,2628,502,143557
10573,广东药科大学,207,广东省,2024,本科批,物理类,510,510,505,138472
10574,华南师范大学,216,广东省,2024,本科批,物理类,8,8,613,14654
10574,华南师范大学,218,广东省,2024,本科批,物理类,244,244,599,22739
10574,"教
华南师范大学",219,广东省,2024,本科批,物理类,27,27,602,20693
10574,华南师范大学,220,广东省,2024,本科批,物理类,180,180,603,19984
10574,华南师范大学,221,广东省,2024,本科批,物理类,220,220,591,28119
10574,"省
华南师范大学",222,广东省,2024,本科批,物理类,35,35,600,21517
10574,华南师范大学,223,广东省,2024,本科批,物理类,30,30,600,21550
