school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
10624,中国民用航空飞行学院,205,广东省,2023,本科批,物理类,99,99,527,103528
10624,"教
中国民用航空飞行学院",206,广东省,2023,本科批,物理类,7,7,526,104733
10624,中国民用航空飞行学院,207,广东省,2023,本科批,物理类,1,1,524,108432
10624,"省
中国民用航空飞行学院",208,广东省,2023,本科批,物理类,37,37,522,110774
10624,中国民用航空飞行学院,209,广东省,2023,本科批,物理类,23,23,540,86627
10626,四川农业大学,201,广东省,2023,本科批,物理类,63,63,555,69190
10626,四川农业大学,203,广东省,2023,本科批,物理类,4,4,571,51687
10626,四川农业大学,204,广东省,2023,本科批,物理类,4,4,572,50439
10631,重庆医科大学,202,广东省,2023,本科批,物理类,2,2,567,56232
10631,重庆医科大学,"教
203",广东省,2023,本科批,物理类,11,11,599,27794
10631,重庆医科大学(中外合作办学),204,广东省,2023,本科批,物理类,4,4,596,29647
10632,西南医科大学,201,广东省,2023,本科批,物理类,15,15,554,70054
10632,"省
西南医科大学",202,广东省,2023,本科批,物理类,8,8,537,91041
10632,西南医科大学,203,广东省,2023,本科批,物理类,2,2,558,65710
10633,成都中医药大学,202,广东省,2023,本科批,物理类,2,2,544,81922
10633,"东
成都中医药大学",203,广东省,2023,本科批,物理类,12,12,581,42255
10633,成都中医药大学(联合培养),204,广东省,2023,本科批,物理类,4,4,551,73055
10633,成都中医药大学(中外合作办学),206,广东省,2023,本科批,物理类,2,2,546,80081
10633,"广
成都中医药大学(中外合作办学)",207,广东省,2023,本科批,物理类,5,5,530,99892
10633,成都中医药大学(联合培养),209,广东省,2023,本科批,物理类,2,2,541,85434
10633,成都中医药大学,211,广东省,2023,本科批,物理类,4,4,559,64656
10634,川北医学院,203,广东省,2023,本科批,物理类,13,13,557,66020
10634,川北医学院,204,广东省,2023,本科批,物理类,5,5,558,65784
10635,西南大学,204,广东省,2023,本科批,物理类,18,18,606,22785
10635,西南大学,205,广东省,2023,本科批,物理类,4,4,598,28618
10635,西南大学(中外合作办学),215,广东省,2023,本科批,物理类,23,23,600,26900
10635,西南大学(中外合作办学),216,广东省,2023,本科批,物理类,5,5,578,45396
10635,西南大学,218,广东省,2023,本科批,物理类,1,1,607,21930
10635,西南大学,219,广东省,2023,本科批,物理类,2,2,604,23791
10635,西南大学(中外合作办学),220,广东省,2023,本科批,物理类,3,3,604,24148
10635,西南大学(中外合作办学),221,广东省,2023,本科批,物理类,8,8,586,38002
10636,四川师范大学,205,广东省,2023,本科批,物理类,49,49,512,124138
10636,四川师范大学,"院
206",广东省,2023,本科批,物理类,14,14,545,80985
10636,四川师范大学,207,广东省,2023,本科批,物理类,2,2,566,56682
10636,四川师范大学,208,广东省,2023,本科批,物理类,4,4,562,60896
10637,"试
重庆师范大学",203,广东省,2023,本科批,物理类,17,17,546,79997
10637,重庆师范大学,204,广东省,2023,本科批,物理类,3,3,552,72069
10637,"考
重庆师范大学",205,广东省,2023,本科批,物理类,4,4,545,80989
10637,重庆师范大学,206,广东省,2023,本科批,物理类,1,1,592,33122
10638,西华师范大学,202,广东省,2023,本科批,物理类,12,12,515,120190
10638,"育
西华师范大学",203,广东省,2023,本科批,物理类,3,3,540,86956
10640,内江师范学院,204,广东省,2023,本科批,物理类,8,8,504,135615
10640,内江师范学院,205,广东省,2023,本科批,物理类,5,5,500,141392
10640,"教
内江师范学院",206,广东省,2023,本科批,物理类,1,1,519,115249
10640,内江师范学院,207,广东省,2023,本科批,物理类,2,2,506,133693
10643,"省
重庆三峡学院",203,广东省,2023,本科批,物理类,1,1,528,102804
10643,重庆三峡学院,204,广东省,2023,本科批,物理类,8,8,511,126113
10644,四川文理学院,202,广东省,2023,本科批,物理类,6,6,494,151452
10647,长江师范学院(中外合作办学),203,广东省,2023,本科批,物理类,8,8,490,156803
10649,乐山师范学院,202,广东省,2023,本科批,物理类,6,6,502,139612
10650,四川外国语大学,203,广东省,2023,本科批,物理类,10,10,544,82438
10650,四川外国语大学,"教
204",广东省,2023,本科批,物理类,5,5,551,73655
10650,四川外国语大学(中外合作办学),207,广东省,2023,本科批,物理类,3,3,537,90925
10650,四川外国语大学(中外合作办学),208,广东省,2023,本科批,物理类,2,2,542,83933
10651,"省
西南财经大学",202,广东省,2023,本科批,物理类,40,40,610,19970
10651,西南财经大学(中外合作办学),205,广东省,2023,本科批,物理类,21,21,596,29738
10652,西南政法大学,203,广东省,2023,本科批,物理类,4,4,599,27385
10652,"东
西南政法大学",204,广东省,2023,本科批,物理类,88,88,602,25653
10652,西南政法大学(中外合作办学),206,广东省,2023,本科批,物理类,4,4,624,13041
10654,四川音乐学院,202,广东省,2023,本科批,物理类,5,5,536,92381
10654,"广
四川音乐学院",204,广东省,2023,本科批,物理类,2,2,550,74502
10654,四川音乐学院(联合培养),205,广东省,2023,本科批,物理类,1,1,534,94999
10655,四川美术学院,202,广东省,2023,本科批,物理类,4,4,540,87428
10656,西南民族大学,202,广东省,2023,本科批,物理类,35,35,536,92092
10656,西南民族大学,205,广东省,2023,本科批,物理类,18,18,533,95954
10656,西南民族大学,206,广东省,2023,本科批,物理类,10,10,546,79172
10657,贵州大学,202,广东省,2023,本科批,物理类,12,12,587,37366
10657,贵州大学,204,广东省,2023,本科批,物理类,4,4,578,44824
10657,贵州大学(中外合作办学),205,广东省,2023,本科批,物理类,3,3,574,48842
10657,贵州大学(中外合作办学),208,广东省,2023,本科批,物理类,3,3,570,52622
10660,贵州医科大学,201,广东省,2023,本科批,物理类,7,7,570,52997
10660,贵州医科大学(中外合作办学),203,广东省,2023,本科批,物理类,2,2,524,107978
10661,遵义医科大学,203,广东省,2023,本科批,物理类,66,66,513,122743
10661,遵义医科大学,204,广东省,2023,本科批,物理类,85,85,550,75031
10661,遵义医科大学,"院
205",广东省,2023,本科批,物理类,6,6,529,101342
10661,遵义医科大学,207,广东省,2023,本科批,物理类,2,2,507,131855
10661,遵义医科大学,208,广东省,2023,本科批,物理类,2,2,511,125368
10661,"试
遵义医科大学",209,广东省,2023,本科批,物理类,27,27,526,105703
10661,遵义医科大学,210,广东省,2023,本科批,物理类,4,4,529,101168
10661,"考
遵义医科大学",211,广东省,2023,本科批,物理类,20,20,516,119083
10661,遵义医科大学,212,广东省,2023,本科批,物理类,108,108,566,57029
10662,贵州中医药大学,203,广东省,2023,本科批,物理类,3,3,568,54472
10662,"育
贵州中医药大学",204,广东省,2023,本科批,物理类,10,10,542,84709
10662,贵州中医药大学(中外合作办学),205,广东省,2023,本科批,物理类,5,5,502,139239
10663,贵州师范大学,206,广东省,2023,本科批,物理类,4,4,537,90497
10663,"教
贵州师范大学",207,广东省,2023,本科批,物理类,4,4,557,66914
10663,贵州师范大学(中外合作办学),208,广东省,2023,本科批,物理类,5,5,531,98314
10667,"省
安顺学院",204,广东省,2023,本科批,物理类,3,3,495,148691
10667,安顺学院,205,广东省,2023,本科批,物理类,1,1,500,141314
10668,贵州工程应用技术学院,202,广东省,2023,本科批,物理类,2,2,495,149950
10669,凯里学院(中外合作办学),205,广东省,2023,本科批,物理类,13,13,491,155297
10671,贵州财经大学,202,广东省,2023,本科批,物理类,5,5,536,92161
10673,云南大学,204,广东省,2023,本科批,物理类,5,5,594,31078
10673,云南大学,"教
205",广东省,2023,本科批,物理类,8,8,588,36169
10673,云南大学,206,广东省,2023,本科批,物理类,1,1,605,23273
10673,云南大学,207,广东省,2023,本科批,物理类,1,1,598,28100
10673,"省
云南大学(中外合作办学)",209,广东省,2023,本科批,物理类,5,5,560,63475
10674,昆明理工大学,202,广东省,2023,本科批,物理类,42,42,557,66449
10674,昆明理工大学,203,广东省,2023,本科批,物理类,6,6,553,70778
10674,"东
昆明理工大学",204,广东省,2023,本科批,物理类,4,4,558,65901
10676,云南农业大学,201,广东省,2023,本科批,物理类,8,8,531,98336
10676,云南农业大学,202,广东省,2023,本科批,物理类,5,5,538,89889
10676,"广
云南农业大学(中外合作办学)",203,广东省,2023,本科批,物理类,2,2,508,130472
10677,西南林业大学,201,广东省,2023,本科批,物理类,5,5,532,96578
10677,西南林业大学,202,广东省,2023,本科批,物理类,8,8,521,111808
10677,西南林业大学,203,广东省,2023,本科批,物理类,3,3,520,113335
10677,西南林业大学,204,广东省,2023,本科批,物理类,1,1,540,86711
10677,西南林业大学,205,广东省,2023,本科批,物理类,1,1,529,100669
10677,西南林业大学,206,广东省,2023,本科批,物理类,1,1,490,156181
10678,昆明医科大学,202,广东省,2023,本科批,物理类,7,7,560,63552
10678,昆明医科大学,203,广东省,2023,本科批,物理类,3,3,536,92322
10678,昆明医科大学(中外合作办学),205,广东省,2023,本科批,物理类,7,7,504,136701
10679,大理大学,202,广东省,2023,本科批,物理类,4,4,525,106892
10679,大理大学,203,广东省,2023,本科批,物理类,6,6,544,82002
10679,大理大学,204,广东省,2023,本科批,物理类,2,2,523,109701
10679,大理大学,205,广东省,2023,本科批,物理类,4,4,516,119203
10680,云南中医药大学,"院
203",广东省,2023,本科批,物理类,2,2,541,85407
10680,云南中医药大学,204,广东省,2023,本科批,物理类,1,1,529,100714
10681,云南师范大学,202,广东省,2023,本科批,物理类,6,6,545,81033
10681,"试
云南师范大学",203,广东省,2023,本科批,物理类,3,3,566,56835
10681,云南师范大学,204,广东省,2023,本科批,物理类,4,4,556,67384
10685,"考
普洱学院",201,广东省,2023,本科批,物理类,5,5,496,147275
10687,红河学院,202,广东省,2023,本科批,物理类,14,14,493,152291
10687,红河学院,203,广东省,2023,本科批,物理类,2,2,494,150571
10689,"育
云南财经大学",203,广东省,2023,本科批,物理类,38,38,517,117248
10689,云南财经大学,204,广东省,2023,本科批,物理类,4,4,540,87228
10689,云南财经大学,205,广东省,2023,本科批,物理类,2,2,524,108536
10689,"教
云南财经大学(中外合作办学)",207,广东省,2023,本科批,物理类,19,19,525,106677
10689,云南财经大学(中外合作办学),208,广东省,2023,本科批,物理类,6,6,497,146194
10694,"省
西藏大学",203,广东省,2023,本科批,物理类,17,17,538,89428
10694,西藏大学,204,广东省,2023,本科批,物理类,2,2,546,78897
10694,西藏大学,205,广东省,2023,本科批,物理类,2,2,555,68802
10697,西北大学,202,广东省,2023,本科批,物理类,21,21,609,20911
10697,西北大学(中外合作办学),203,广东省,2023,本科批,物理类,3,3,585,39094
10698,西安交通大学(学分互认),203,广东省,2023,本科批,物理类,23,24,651,3854
10698,西安交通大学(中外合作办学),"教
204",广东省,2023,本科批,物理类,24,24,617,16018
10699,西北工业大学,202,广东省,2023,本科批,物理类,85,85,640,6628
10699,西北工业大学,203,广东省,2023,本科批,物理类,5,5,636,8040
10700,"省
西安理工大学",201,广东省,2023,本科批,物理类,36,36,566,57157
10700,西安理工大学(中外合作办学),202,广东省,2023,本科批,物理类,8,8,556,67536
10701,西安电子科技大学,201,广东省,2023,本科批,物理类,101,101,633,9055
10701,"东
西安电子科技大学(中外合作办学)",202,广东省,2023,本科批,物理类,30,30,613,18375
10702,西安工业大学,202,广东省,2023,本科批,物理类,10,10,550,74773
10702,西安工业大学(中外合作办学),203,广东省,2023,本科批,物理类,3,3,545,80784
10703,"广
西安建筑科技大学",201,广东省,2023,本科批,物理类,34,34,555,69310
10703,西安建筑科技大学,202,广东省,2023,本科批,物理类,14,14,548,76633
10703,西安建筑科技大学(中外合作办学),203,广东省,2023,本科批,物理类,4,4,550,74343
10703,西安建筑科技大学(中外合作办学),204,广东省,2023,本科批,物理类,2,2,545,80304
10704,西安科技大学,203,广东省,2023,本科批,物理类,38,38,549,75692
10704,西安科技大学,204,广东省,2023,本科批,物理类,2,2,549,76181
10704,西安科技大学,205,广东省,2023,本科批,物理类,4,4,554,70320
10704,西安科技大学(中外合作办学),208,广东省,2023,本科批,物理类,2,2,536,92448
10705,西安石油大学,203,广东省,2023,本科批,物理类,2,2,525,107271
10705,西安石油大学,205,广东省,2023,本科批,物理类,4,4,563,60278
10705,西安石油大学,206,广东省,2023,本科批,物理类,3,3,543,83175
10705,西安石油大学,207,广东省,2023,本科批,物理类,2,2,541,85709
10708,陕西科技大学,202,广东省,2023,本科批,物理类,19,19,556,67816
10708,陕西科技大学,203,广东省,2023,本科批,物理类,3,3,553,71571
10708,陕西科技大学(中外合作办学),"院
205",广东省,2023,本科批,物理类,8,8,544,82100
10709,西安工程大学,201,广东省,2023,本科批,物理类,8,8,554,70333
10709,西安工程大学,202,广东省,2023,本科批,物理类,5,5,528,102307
10709,"试
西安工程大学",203,广东省,2023,本科批,物理类,4,4,523,109171
10710,长安大学,202,广东省,2023,本科批,物理类,170,170,589,35328
10710,"考
长安大学",203,广东省,2023,本科批,物理类,18,18,595,30275
10710,长安大学(中外合作办学),204,广东省,2023,本科批,物理类,12,12,576,46451
10710,长安大学(中外合作办学),205,广东省,2023,本科批,物理类,3,3,579,44047
10710,"育
长安大学(中外合作办学)",206,广东省,2023,本科批,物理类,12,12,582,40947
10712,西北农林科技大学,203,广东省,2023,本科批,物理类,23,23,602,25683
10712,西北农林科技大学,204,广东省,2023,本科批,物理类,14,14,594,31134
10712,"教
西北农林科技大学",205,广东省,2023,本科批,物理类,2,2,606,23059
10712,西北农林科技大学,206,广东省,2023,本科批,物理类,4,4,601,26405
10712,"省
西北农林科技大学(中外合作办学)",208,广东省,2023,本科批,物理类,5,5,582,41708
10712,西北农林科技大学,209,广东省,2023,本科批,物理类,9,9,595,30430
10712,西北农林科技大学,210,广东省,2023,本科批,物理类,2,2,600,26511
10712,西北农林科技大学,213,广东省,2023,本科批,物理类,4,4,597,29169
10716,陕西中医药大学,201,广东省,2023,本科批,物理类,10,10,552,72901
10718,陕西师范大学,203,广东省,2023,本科批,物理类,2,2,619,15241
10718,陕西师范大学,"教
204",广东省,2023,本科批,物理类,84,84,537,90865
10718,陕西师范大学,205,广东省,2023,本科批,物理类,13,13,605,23388
10718,陕西师范大学,206,广东省,2023,本科批,物理类,7,7,606,22932
10718,"省
陕西师范大学",207,广东省,2023,本科批,物理类,7,7,598,28054
10718,陕西师范大学,208,广东省,2023,本科批,物理类,6,6,605,23450
10719,延安大学,203,广东省,2023,本科批,物理类,6,6,513,123549
10720,"东
陕西理工大学",203,广东省,2023,本科批,物理类,1,1,531,99115
10720,陕西理工大学,204,广东省,2023,本科批,物理类,2,2,529,100924
10720,陕西理工大学(中外合作办学),206,广东省,2023,本科批,物理类,14,14,509,129405
10720,"广
陕西理工大学",207,广东省,2023,本科批,物理类,1,1,539,88270
10721,宝鸡文理学院,201,广东省,2023,本科批,物理类,5,5,495,149177
10722,咸阳师范学院,202,广东省,2023,本科批,物理类,4,4,504,135805
10722,咸阳师范学院,203,广东省,2023,本科批,物理类,2,2,513,123489
10724,西安外国语大学,203,广东省,2023,本科批,物理类,6,6,555,69041
10724,西安外国语大学,204,广东省,2023,本科批,物理类,5,5,539,87612
10726,西北政法大学,202,广东省,2023,本科批,物理类,5,5,600,26576
10730,兰州大学,210,广东省,2023,本科批,物理类,26,26,613,18632
10730,兰州大学,211,广东省,2023,本科批,物理类,10,10,611,19581
10730,兰州大学,215,广东省,2023,本科批,物理类,6,6,615,17394
10730,兰州大学,216,广东省,2023,本科批,物理类,17,17,615,17206
10730,兰州大学,217,广东省,2023,本科批,物理类,7,7,620,14587
10730,兰州大学,218,广东省,2023,本科批,物理类,3,3,626,12103
10731,兰州理工大学,202,广东省,2023,本科批,物理类,52,52,514,121591
10731,兰州理工大学,"院
203",广东省,2023,本科批,物理类,15,15,505,133933
10731,兰州理工大学,205,广东省,2023,本科批,物理类,4,4,542,84761
10732,兰州交通大学,202,广东省,2023,本科批,物理类,25,25,544,82501
10733,"试
甘肃农业大学",202,广东省,2023,本科批,物理类,23,23,495,148869
10735,甘肃中医药大学,201,广东省,2023,本科批,物理类,9,9,501,140490
10735,"考
甘肃中医药大学",202,广东省,2023,本科批,物理类,21,21,514,121968
10735,甘肃中医药大学,203,广东省,2023,本科批,物理类,5,5,506,132865
10735,甘肃中医药大学,204,广东省,2023,本科批,物理类,2,2,545,80822
10735,"育
甘肃中医药大学",205,广东省,2023,本科批,物理类,3,3,508,129624
10736,西北师范大学,206,广东省,2023,本科批,物理类,11,11,532,96846
10736,西北师范大学,207,广东省,2023,本科批,物理类,4,4,532,97370
10736,"教
西北师范大学",208,广东省,2023,本科批,物理类,3,3,533,96137
10738,陇东学院,203,广东省,2023,本科批,物理类,2,2,489,158872
10738,"省
陇东学院",204,广东省,2023,本科批,物理类,18,18,492,153515
10738,陇东学院,205,广东省,2023,本科批,物理类,2,2,493,153015
10738,陇东学院,206,广东省,2023,本科批,物理类,2,2,493,151607
10739,天水师范学院,204,广东省,2023,本科批,物理类,12,12,493,152871
10739,天水师范学院,205,广东省,2023,本科批,物理类,3,3,491,154977
10741,兰州财经大学(联合培养),204,广东省,2023,本科批,物理类,2,2,506,133035
10742,西北民族大学,"教
204",广东省,2023,本科批,物理类,8,8,516,119310
10742,西北民族大学,206,广东省,2023,本科批,物理类,2,2,506,133336
10743,青海大学,201,广东省,2023,本科批,物理类,46,46,548,76634
10743,"省
青海大学",202,广东省,2023,本科批,物理类,12,12,549,76067
10743,青海大学,203,广东省,2023,本科批,物理类,3,3,554,69649
10746,青海师范大学,204,广东省,2023,本科批,物理类,18,18,519,114256
10746,"东
青海师范大学",205,广东省,2023,本科批,物理类,3,3,520,113177
10746,青海师范大学,206,广东省,2023,本科批,物理类,6,6,511,126491
10749,宁夏大学,202,广东省,2023,本科批,物理类,13,13,572,50975
10749,"广
宁夏大学(中外合作办学)",204,广东省,2023,本科批,物理类,5,5,530,100111
10752,宁夏医科大学,201,广东省,2023,本科批,物理类,4,4,505,134499
10752,宁夏医科大学,202,广东省,2023,本科批,物理类,18,18,553,70780
10752,宁夏医科大学,203,广东省,2023,本科批,物理类,7,7,511,125525
10752,宁夏医科大学,204,广东省,2023,本科批,物理类,3,3,540,86922
10755,新疆大学,203,广东省,2023,本科批,物理类,14,14,553,71146
10755,新疆大学,204,广东省,2023,本科批,物理类,1,1,556,67620
10755,新疆大学,206,广东省,2023,本科批,物理类,1,1,564,58788
10755,新疆大学,207,广东省,2023,本科批,物理类,4,4,559,64341
10757,塔里木大学,201,广东省,2023,本科批,物理类,23,23,492,154278
10757,塔里木大学,202,广东省,2023,本科批,物理类,5,5,490,156612
10757,塔里木大学,203,广东省,2023,本科批,物理类,12,12,490,156821
10758,新疆农业大学,202,广东省,2023,本科批,物理类,64,64,493,151602
10758,新疆农业大学,203,广东省,2023,本科批,物理类,15,15,493,152942
10758,新疆农业大学,"院
204",广东省,2023,本科批,物理类,10,10,492,154455
10758,新疆农业大学(中外合作办学),205,广东省,2023,本科批,物理类,5,5,487,161777
10758,新疆农业大学,207,广东省,2023,本科批,物理类,5,5,493,151617
10759,"试
石河子大学",201,广东省,2023,本科批,物理类,2,2,546,80084
10759,石河子大学,202,广东省,2023,本科批,物理类,12,12,544,81683
10759,"考
石河子大学",203,广东省,2023,本科批,物理类,14,14,542,84171
10759,石河子大学,204,广东省,2023,本科批,物理类,12,12,543,83715
10760,新疆医科大学,201,广东省,2023,本科批,物理类,41,41,538,90039
10760,"育
新疆医科大学",202,广东省,2023,本科批,物理类,19,19,521,111930
10760,新疆医科大学,203,广东省,2023,本科批,物理类,25,25,524,107718
10762,新疆师范大学,204,广东省,2023,本科批,物理类,1,1,526,105890
10762,"教
新疆师范大学",205,广东省,2023,本科批,物理类,1,1,519,114536
10762,新疆师范大学,206,广东省,2023,本科批,物理类,10,10,501,139836
10762,"省
新疆师范大学",207,广东省,2023,本科批,物理类,5,5,511,126473
10763,喀什大学,204,广东省,2023,本科批,物理类,7,7,493,152587
10763,喀什大学,205,广东省,2023,本科批,物理类,1,1,509,129596
10763,喀什大学,207,广东省,2023,本科批,物理类,1,1,492,154231
10764,伊犁师范大学,203,广东省,2023,本科批,物理类,15,15,489,158766
10764,伊犁师范大学,205,广东省,2023,本科批,物理类,2,2,498,144899
10764,伊犁师范大学,"教
206",广东省,2023,本科批,物理类,4,4,492,153928
10766,新疆财经大学,203,广东省,2023,本科批,物理类,13,13,493,152023
10766,新疆财经大学,204,广东省,2023,本科批,物理类,1,1,497,146807
10766,"省
新疆财经大学",205,广东省,2023,本科批,物理类,2,2,501,140966
10792,天津城建大学,202,广东省,2023,本科批,物理类,50,50,507,131239
10792,天津城建大学,203,广东省,2023,本科批,物理类,2,2,525,106219
10792,"东
天津城建大学",204,广东省,2023,本科批,物理类,4,4,504,135424
10792,天津城建大学(中外合作办学),205,广东省,2023,本科批,物理类,11,11,494,151354
10809,山西中医药大学,204,广东省,2023,本科批,物理类,7,7,537,90980
10809,"广
山西中医药大学",205,广东省,2023,本科批,物理类,2,2,554,69782
10809,山西中医药大学,206,广东省,2023,本科批,物理类,2,2,520,114044
10812,吕梁学院,202,广东省,2023,本科批,物理类,4,4,502,138486
10822,广东白云学院,201,广东省,2023,本科批,物理类,767,767,470,186608
10822,广东白云学院,202,广东省,2023,本科批,物理类,139,139,461,201835
10822,广东白云学院,203,广东省,2023,本科批,物理类,459,459,467,191889
10822,广东白云学院,204,广东省,2023,本科批,物理类,525,525,470,186995
10822,广东白云学院,206,广东省,2023,本科批,物理类,300,300,476,178300
10822,广东白云学院,207,广东省,2023,本科批,物理类,185,185,463,198557
10822,广东白云学院,209,广东省,2023,本科批,物理类,50,50,440,233819
10822,广东白云学院(学分互认),210,广东省,2023,本科批,物理类,76,76,460,202677
10823,长沙医学院,203,广东省,2023,本科批,物理类,18,18,506,133650
10823,长沙医学院,204,广东省,2023,本科批,物理类,60,60,522,111036
10823,长沙医学院,205,广东省,2023,本科批,物理类,20,20,491,155861
10841,辽宁对外经贸学院,"院
202",广东省,2023,本科批,物理类,4,4,465,194799
10846,江西科技学院,202,广东省,2023,本科批,物理类,4,4,485,163951
10850,南京工业职业技术大学,202,广东省,2023,本科批,物理类,45,45,509,128552
10856,"试
上海工程技术大学",202,广东省,2023,本科批,物理类,30,30,547,78373
10856,上海工程技术大学,203,广东省,2023,本科批,物理类,12,12,541,85753
10876,"考
浙江万里学院",202,广东省,2023,本科批,物理类,10,10,515,120510
10878,安徽建筑大学,201,广东省,2023,本科批,物理类,15,15,516,118480
10878,安徽建筑大学,202,广东省,2023,本科批,物理类,4,4,506,133721
10878,"育
安徽建筑大学",203,广东省,2023,本科批,物理类,3,3,524,107679
10894,景德镇学院,202,广东省,2023,本科批,物理类,2,2,506,132577
10895,萍乡学院,202,广东省,2023,本科批,物理类,5,5,502,138471
10895,"教
萍乡学院",203,广东省,2023,本科批,物理类,2,2,497,146304
10895,萍乡学院,204,广东省,2023,本科批,物理类,2,2,495,148605
10904,"省
枣庄学院",201,广东省,2023,本科批,物理类,5,5,500,142261
10908,山东工艺美术学院,201,广东省,2023,本科批,物理类,4,4,502,139304
10908,山东工艺美术学院,202,广东省,2023,本科批,物理类,5,5,492,153397
10918,黄淮学院,202,广东省,2023,本科批,物理类,10,10,493,152866
10918,黄淮学院(中外合作办学),204,广东省,2023,本科批,物理类,5,5,493,152265
10920,湖北理工学院,203,广东省,2023,本科批,物理类,6,6,525,106727
10920,湖北理工学院,"教
204",广东省,2023,本科批,物理类,4,4,543,82754
10920,湖北理工学院,205,广东省,2023,本科批,物理类,2,2,520,113437
10927,湖北科技学院,201,广东省,2023,本科批,物理类,15,15,519,114585
10927,"省
湖北科技学院",202,广东省,2023,本科批,物理类,5,5,542,84657
10929,湖北医药学院,201,广东省,2023,本科批,物理类,8,8,559,64765
10964,吉林外国语大学,206,广东省,2023,本科批,物理类,26,26,482,168398
10964,"东
吉林外国语大学(中外合作办学)",211,广东省,2023,本科批,物理类,2,2,466,194001
10994,新疆工程学院,201,广东省,2023,本科批,物理类,16,16,491,154919
10994,新疆工程学院,202,广东省,2023,本科批,物理类,4,4,491,154699
11035,"广
沈阳大学",202,广东省,2023,本科批,物理类,17,17,523,109848
11035,沈阳大学,203,广东省,2023,本科批,物理类,3,3,516,118643
11035,沈阳大学(中外合作办学),204,广东省,2023,本科批,物理类,8,8,511,126517
11047,上海立信会计金融学院,202,广东省,2023,本科批,物理类,14,14,552,71982
11047,上海立信会计金融学院,203,广东省,2023,本科批,物理类,3,3,567,55407
11048,金陵科技学院,202,广东省,2023,本科批,物理类,14,14,529,101051
11049,淮阴工学院,201,广东省,2023,本科批,物理类,4,4,507,131836
11049,淮阴工学院,203,广东省,2023,本科批,物理类,2,2,506,133092
11049,淮阴工学院,204,广东省,2023,本科批,物理类,2,2,504,136136
11053,徐州工程学院,204,广东省,2023,本科批,物理类,1,1,528,101898
11055,常州工学院,201,广东省,2023,本科批,物理类,15,15,501,140706
11057,浙江科技学院(联合培养),201,广东省,2023,本科批,物理类,5,5,540,86389
11057,浙江科技学院,202,广东省,2023,本科批,物理类,29,29,536,92583
11058,宁波工程学院,202,广东省,2023,本科批,物理类,29,29,525,106139
11058,宁波工程学院(中外合作办学),"院
203",广东省,2023,本科批,物理类,6,6,519,114802
11059,合肥学院,201,广东省,2023,本科批,物理类,14,14,518,116293
11059,合肥学院,202,广东省,2023,本科批,物理类,2,2,509,128945
11062,"试
厦门理工学院",203,广东省,2023,本科批,物理类,23,23,553,71353
11062,厦门理工学院(中外合作办学),205,广东省,2023,本科批,物理类,3,3,545,80113
11065,"考
青岛大学",202,广东省,2023,本科批,物理类,37,37,562,61084
11065,青岛大学,203,广东省,2023,本科批,物理类,3,3,553,71225
11065,青岛大学,204,广东省,2023,本科批,物理类,4,4,546,79301
11065,"育
青岛大学",205,广东省,2023,本科批,物理类,13,13,546,79412
11066,烟台大学(本科预科班),204,广东省,2023,本科批,物理类,3,3,457,207890
11066,烟台大学,205,广东省,2023,本科批,物理类,12,12,532,97304
11067,"教
潍坊学院",203,广东省,2023,本科批,物理类,10,10,496,148310
11067,潍坊学院,204,广东省,2023,本科批,物理类,2,2,497,146142
11068,"省
郑州工程技术学院",203,广东省,2023,本科批,物理类,17,17,500,142236
11068,郑州工程技术学院,204,广东省,2023,本科批,物理类,5,5,490,156344
11068,郑州工程技术学院,205,广东省,2023,本科批,物理类,1,1,494,150123
11070,洛阳理工学院(中外合作办学),203,广东省,2023,本科批,物理类,14,14,492,153725
11075,三峡大学,202,广东省,2023,本科批,物理类,12,12,560,63086
11075,三峡大学,206,广东省,2023,本科批,物理类,4,4,548,77203
11075,三峡大学,"教
207",广东省,2023,本科批,物理类,24,24,586,37472
11077,长沙学院,202,广东省,2023,本科批,物理类,22,22,530,100244
11077,长沙学院,203,广东省,2023,本科批,物理类,2,2,528,102829
11077,"省
长沙学院",208,广东省,2023,本科批,物理类,13,13,518,115729
11077,长沙学院,209,广东省,2023,本科批,物理类,2,2,517,117449
11078,广州大学,201,广东省,2023,本科批,物理类,469,469,584,39665
11078,"东
广州大学",202,广东省,2023,本科批,物理类,458,458,573,49397
11078,广州大学,203,广东省,2023,本科批,物理类,1143,1143,570,52687
11078,广州大学,204,广东省,2023,本科批,物理类,652,652,453,213265
11078,"广
广州大学",205,广东省,2023,本科批,物理类,145,145,560,63250
11078,广州大学,206,广东省,2023,本科批,物理类,45,45,569,53769
11078,广州大学,207,广东省,2023,本科批,物理类,423,423,557,66714
11078,广州大学,208,广东省,2023,本科批,物理类,194,194,562,60866
11078,广州大学,209,广东省,2023,本科批,物理类,55,55,566,56891
11078,广州大学,210,广东省,2023,本科批,物理类,106,106,570,52506
11078,广州大学,211,广东省,2023,本科批,物理类,326,326,557,66223
11078,广州大学(中外合作办学),241,广东省,2023,本科批,物理类,15,15,546,79813
11079,成都大学,203,广东省,2023,本科批,物理类,21,21,560,63053
11079,成都大学,205,广东省,2023,本科批,物理类,10,10,554,70009
11079,成都大学,206,广东省,2023,本科批,物理类,2,2,559,64771
11079,成都大学,207,广东省,2023,本科批,物理类,2,2,557,66994
